Datetime,LRCX
2017-11-06 14:30:00,206.75999450683594
2017-11-06 15:30:00,205.4499969482422
2017-11-06 16:30:00,205.27000427246094
2017-11-06 17:30:00,204.99000549316406
2017-11-06 18:30:00,205.38999938964844
2017-11-06 19:30:00,205.9499969482422
2017-11-06 20:30:00,206.6699981689453
2017-11-07 14:30:00,208.3699951171875
2017-11-07 15:30:00,207.49000549316406
2017-11-07 16:30:00,208.02999877929688
2017-11-07 17:30:00,209.01510620117188
2017-11-07 18:30:00,209.49000549316406
2017-11-07 19:30:00,208.52000427246094
2017-11-07 20:30:00,209.18499755859375
2017-11-08 14:30:00,208.69000244140625
2017-11-08 15:30:00,208.61500549316406
2017-11-08 16:30:00,208.63999938964844
2017-11-08 17:30:00,209.47900390625
2017-11-08 18:30:00,210.47999572753906
2017-11-08 19:30:00,211.1300048828125
2017-11-08 20:30:00,211.25
2017-11-09 14:30:00,206.61000061035156
2017-11-09 15:30:00,206.44000244140625
2017-11-09 16:30:00,204.0800018310547
2017-11-09 17:30:00,204.9600067138672
2017-11-09 18:30:00,204.5
2017-11-09 19:30:00,205.4600067138672
2017-11-09 20:30:00,206.27999877929688
2017-11-10 14:30:00,205.61500549316406
2017-11-10 15:30:00,205.1199951171875
2017-11-10 16:30:00,205.61000061035156
2017-11-10 17:30:00,205.83999633789062
2017-11-10 18:30:00,207.14999389648438
2017-11-10 19:30:00,207.3000030517578
2017-11-10 20:30:00,207.4199981689453
2017-11-13 14:30:00,207.19000244140625
2017-11-13 15:30:00,207.8800048828125
2017-11-13 16:30:00,208.42999267578125
2017-11-13 17:30:00,208.17999267578125
2017-11-13 18:30:00,208.69000244140625
2017-11-13 19:30:00,208.67999267578125
2017-11-13 20:30:00,209.19000244140625
2017-11-14 14:30:00,207.6999969482422
2017-11-14 15:30:00,208.24000549316406
2017-11-14 16:30:00,208.3800048828125
2017-11-14 17:30:00,207.60000610351562
2017-11-14 18:30:00,208.2899932861328
2017-11-14 19:30:00,207.86279296875
2017-11-14 20:30:00,208.63999938964844
2017-11-15 14:30:00,209.47000122070312
2017-11-15 15:30:00,210.1199951171875
2017-11-15 16:30:00,209.55999755859375
2017-11-15 17:30:00,209.14999389648438
2017-11-15 18:30:00,209.36000061035156
2017-11-15 19:30:00,208.14999389648438
2017-11-15 20:30:00,207.86000061035156
2017-11-16 14:30:00,211.9499969482422
2017-11-16 15:30:00,212.0800018310547
2017-11-16 16:30:00,212.83999633789062
2017-11-16 17:30:00,213.50840759277344
2017-11-16 18:30:00,213.8699951171875
2017-11-16 19:30:00,214.07000732421875
2017-11-16 20:30:00,213.17999267578125
2017-11-17 14:30:00,210.4530029296875
2017-11-17 15:30:00,210.58999633789062
2017-11-17 16:30:00,211.14280700683594
2017-11-17 17:30:00,210.97000122070312
2017-11-17 18:30:00,210.85000610351562
2017-11-17 19:30:00,210.15370178222656
2017-11-17 20:30:00,210.4199981689453
2017-11-20 14:30:00,215.17999267578125
2017-11-20 15:30:00,215.31680297851562
2017-11-20 16:30:00,214.80999755859375
2017-11-20 17:30:00,216.02000427246094
2017-11-20 18:30:00,214.58999633789062
2017-11-20 19:30:00,214.55999755859375
2017-11-20 20:30:00,215.10000610351562
2017-11-21 14:30:00,219.14999389648438
2017-11-21 15:30:00,218.64700317382812
2017-11-21 16:30:00,218.8513946533203
2017-11-21 17:30:00,218.66200256347656
2017-11-21 18:30:00,218.85000610351562
2017-11-21 19:30:00,218.36000061035156
2017-11-21 20:30:00,218.9600067138672
2017-11-22 14:30:00,216.97999572753906
2017-11-22 15:30:00,216.3800048828125
2017-11-22 16:30:00,216.11500549316406
2017-11-22 17:30:00,215.48989868164062
2017-11-22 18:30:00,215.36000061035156
2017-11-22 19:30:00,215.08999633789062
2017-11-22 20:30:00,215.22000122070312
2017-11-24 14:30:00,216.6300048828125
2017-11-24 15:30:00,216.5399932861328
2017-11-24 16:30:00,216.57000732421875
2017-11-24 18:00:00,216.64259338378906
2017-11-27 14:30:00,211.50999450683594
2017-11-27 15:30:00,211.47000122070312
2017-11-27 16:30:00,211.860107421875
2017-11-27 17:30:00,211.5800018310547
2017-11-27 18:30:00,212.3300018310547
2017-11-27 19:30:00,211.75
2017-11-27 20:30:00,210.91000366210938
2017-11-28 14:30:00,214.1446990966797
2017-11-28 15:30:00,214.0
2017-11-28 16:30:00,215.06500244140625
2017-11-28 17:30:00,213.6999969482422
2017-11-28 18:30:00,213.53250122070312
2017-11-28 19:30:00,213.38999938964844
2017-11-28 20:30:00,213.16000366210938
2017-11-29 14:30:00,197.4600067138672
2017-11-29 15:30:00,194.52999877929688
2017-11-29 16:30:00,195.47999572753906
2017-11-29 17:30:00,197.27999877929688
2017-11-29 18:30:00,193.85000610351562
2017-11-29 19:30:00,193.7899932861328
2017-11-29 20:30:00,194.63999938964844
2017-11-30 14:30:00,197.7310028076172
2017-11-30 15:30:00,195.44000244140625
2017-11-30 16:30:00,195.7100067138672
2017-11-30 17:30:00,194.97000122070312
2017-11-30 18:30:00,194.75999450683594
2017-11-30 19:30:00,192.52499389648438
2017-11-30 20:30:00,192.27999877929688
2017-12-01 14:30:00,188.75
2017-12-01 15:30:00,183.2100067138672
2017-12-01 16:30:00,184.9550018310547
2017-12-01 17:30:00,186.24899291992188
2017-12-01 18:30:00,187.8699951171875
2017-12-01 19:30:00,187.17999267578125
2017-12-01 20:30:00,187.75999450683594
2017-12-04 14:30:00,183.24000549316406
2017-12-04 15:30:00,181.7100067138672
2017-12-04 16:30:00,182.3000030517578
2017-12-04 17:30:00,182.02999877929688
2017-12-04 18:30:00,180.8000030517578
2017-12-04 19:30:00,180.55999755859375
2017-12-04 20:30:00,180.77000427246094
2017-12-05 14:30:00,182.9499969482422
2017-12-05 15:30:00,185.31500244140625
2017-12-05 16:30:00,182.82000732421875
2017-12-05 17:30:00,182.3300018310547
2017-12-05 18:30:00,182.08999633789062
2017-12-05 19:30:00,181.4600067138672
2017-12-05 20:30:00,180.52999877929688
2017-12-06 14:30:00,180.97999572753906
2017-12-06 15:30:00,181.69500732421875
2017-12-06 16:30:00,181.3699951171875
2017-12-06 17:30:00,182.99000549316406
2017-12-06 18:30:00,183.52000427246094
2017-12-06 19:30:00,183.9199981689453
2017-12-06 20:30:00,184.22000122070312
2017-12-07 14:30:00,188.3699951171875
2017-12-07 15:30:00,189.6300048828125
2017-12-07 16:30:00,188.97000122070312
2017-12-07 17:30:00,189.5
2017-12-07 18:30:00,187.8800048828125
2017-12-07 19:30:00,188.8300018310547
2017-12-07 20:30:00,189.14999389648438
2017-12-08 14:30:00,190.99000549316406
2017-12-08 15:30:00,188.72999572753906
2017-12-08 16:30:00,188.7100067138672
2017-12-08 17:30:00,187.68499755859375
2017-12-08 18:30:00,186.6199951171875
2017-12-08 19:30:00,186.80999755859375
2017-12-08 20:30:00,186.4600067138672
2017-12-11 14:30:00,184.8300018310547
2017-12-11 15:30:00,185.11630249023438
2017-12-11 16:30:00,186.08999633789062
2017-12-11 17:30:00,185.2899932861328
2017-12-11 18:30:00,185.5
2017-12-11 19:30:00,185.69000244140625
2017-12-11 20:30:00,185.57000732421875
2017-12-12 14:30:00,182.83999633789062
2017-12-12 15:30:00,183.10000610351562
2017-12-12 16:30:00,182.9199981689453
2017-12-12 17:30:00,182.07000732421875
2017-12-12 18:30:00,182.52000427246094
2017-12-12 19:30:00,181.55999755859375
2017-12-12 20:30:00,181.57000732421875
2017-12-13 14:30:00,183.3699951171875
2017-12-13 15:30:00,182.3800048828125
2017-12-13 16:30:00,182.02999877929688
2017-12-13 17:30:00,181.5399932861328
2017-12-13 18:30:00,182.24000549316406
2017-12-13 19:30:00,181.8300018310547
2017-12-13 20:30:00,181.38999938964844
2017-12-14 14:30:00,183.6999969482422
2017-12-14 15:30:00,184.33999633789062
2017-12-14 16:30:00,183.71499633789062
2017-12-14 17:30:00,183.6699981689453
2017-12-14 18:30:00,182.50999450683594
2017-12-14 19:30:00,182.6699981689453
2017-12-14 20:30:00,182.1699981689453
2017-12-15 14:30:00,183.9499969482422
2017-12-15 15:30:00,185.13999938964844
2017-12-15 16:30:00,185.14999389648438
2017-12-15 17:30:00,184.99609375
2017-12-15 18:30:00,186.45449829101562
2017-12-15 19:30:00,187.36529541015625
2017-12-15 20:30:00,186.49000549316406
2017-12-18 14:30:00,188.64010620117188
2017-12-18 15:30:00,189.8000030517578
2017-12-18 16:30:00,189.91000366210938
2017-12-18 17:30:00,190.14999389648438
2017-12-18 18:30:00,189.6300048828125
2017-12-18 19:30:00,189.05999755859375
2017-12-18 20:30:00,189.27000427246094
2017-12-19 14:30:00,186.6300048828125
2017-12-19 15:30:00,186.88999938964844
2017-12-19 16:30:00,185.90859985351562
2017-12-19 17:30:00,186.6300048828125
2017-12-19 18:30:00,187.0500030517578
2017-12-19 19:30:00,186.17959594726562
2017-12-19 20:30:00,186.19000244140625
2017-12-20 14:30:00,188.2050018310547
2017-12-20 15:30:00,189.4199981689453
2017-12-20 16:30:00,189.99000549316406
2017-12-20 17:30:00,189.1699981689453
2017-12-20 18:30:00,188.13499450683594
2017-12-20 19:30:00,188.10000610351562
2017-12-20 20:30:00,188.8300018310547
2017-12-21 14:30:00,186.27000427246094
2017-12-21 15:30:00,186.52999877929688
2017-12-21 16:30:00,185.5449981689453
2017-12-21 17:30:00,186.05880737304688
2017-12-21 18:30:00,185.16000366210938
2017-12-21 19:30:00,185.63999938964844
2017-12-21 20:30:00,185.69000244140625
2017-12-22 14:30:00,186.0800018310547
2017-12-22 15:30:00,186.5500030517578
2017-12-22 16:30:00,186.78309631347656
2017-12-22 17:30:00,187.08999633789062
2017-12-22 18:30:00,186.85000610351562
2017-12-22 19:30:00,186.49000549316406
2017-12-22 20:30:00,186.69000244140625
2017-12-26 14:30:00,184.3090057373047
2017-12-26 15:30:00,184.47169494628906
2017-12-26 16:30:00,184.11000061035156
2017-12-26 17:30:00,184.16000366210938
2017-12-26 18:30:00,184.11000061035156
2017-12-26 19:30:00,184.2100067138672
2017-12-26 20:30:00,184.30999755859375
2017-12-27 14:30:00,186.3300018310547
2017-12-27 15:30:00,186.05999755859375
2017-12-27 16:30:00,185.10499572753906
2017-12-27 17:30:00,184.80999755859375
2017-12-27 18:30:00,184.9600067138672
2017-12-27 19:30:00,185.22000122070312
2017-12-27 20:30:00,185.32000732421875
2017-12-28 14:30:00,185.9199981689453
2017-12-28 15:30:00,186.1999969482422
2017-12-28 16:30:00,186.1999969482422
2017-12-28 17:30:00,185.86000061035156
2017-12-28 18:30:00,185.44369506835938
2017-12-28 19:30:00,185.1199951171875
2017-12-28 20:30:00,185.47000122070312
2017-12-29 14:30:00,185.37359619140625
2017-12-29 15:30:00,184.52000427246094
2017-12-29 16:30:00,184.39999389648438
2017-12-29 17:30:00,184.8350067138672
2017-12-29 18:30:00,184.8300018310547
2017-12-29 19:30:00,185.0
2017-12-29 20:30:00,184.1199951171875
2018-01-02 14:30:00,187.1699981689453
2018-01-02 15:30:00,188.67999267578125
2018-01-02 16:30:00,189.19000244140625
2018-01-02 17:30:00,188.2100067138672
2018-01-02 18:30:00,188.08999633789062
2018-01-02 19:30:00,188.7100067138672
2018-01-02 20:30:00,189.30999755859375
2018-01-03 14:30:00,190.22000122070312
2018-01-03 15:30:00,191.8800048828125
2018-01-03 16:30:00,191.1699981689453
2018-01-03 17:30:00,191.5605010986328
2018-01-03 18:30:00,191.88999938964844
2018-01-03 19:30:00,192.57000732421875
2018-01-03 20:30:00,192.4499969482422
2018-01-04 14:30:00,194.97500610351562
2018-01-04 15:30:00,195.6300048828125
2018-01-04 16:30:00,195.3800048828125
2018-01-04 17:30:00,194.72999572753906
2018-01-04 18:30:00,193.85499572753906
2018-01-04 19:30:00,193.67999267578125
2018-01-04 20:30:00,193.36000061035156
2018-01-05 14:30:00,195.1699981689453
2018-01-05 15:30:00,195.9600067138672
2018-01-05 16:30:00,196.74000549316406
2018-01-05 17:30:00,196.42999267578125
2018-01-05 18:30:00,196.3699951171875
2018-01-05 19:30:00,195.85589599609375
2018-01-05 20:30:00,196.32000732421875
2018-01-08 14:30:00,199.1999969482422
2018-01-08 15:30:00,198.3083038330078
2018-01-08 16:30:00,198.22999572753906
2018-01-08 17:30:00,198.14999389648438
2018-01-08 18:30:00,197.93499755859375
2018-01-08 19:30:00,197.60000610351562
2018-01-08 20:30:00,197.8800048828125
2018-01-09 14:30:00,196.9600067138672
2018-01-09 15:30:00,195.25999450683594
2018-01-09 16:30:00,194.38999938964844
2018-01-09 17:30:00,195.61900329589844
2018-01-09 18:30:00,196.2550048828125
2018-01-09 19:30:00,196.7050018310547
2018-01-09 20:30:00,197.55999755859375
2018-01-10 14:30:00,191.37240600585938
2018-01-10 15:30:00,190.70010375976562
2018-01-10 16:30:00,191.97000122070312
2018-01-10 17:30:00,192.7899932861328
2018-01-10 18:30:00,191.5449981689453
2018-01-10 19:30:00,191.35000610351562
2018-01-10 20:30:00,191.66000366210938
2018-01-11 14:30:00,190.07000732421875
2018-01-11 15:30:00,190.52000427246094
2018-01-11 16:30:00,190.20799255371094
2018-01-11 17:30:00,189.35000610351562
2018-01-11 18:30:00,189.0800018310547
2018-01-11 19:30:00,189.2335968017578
2018-01-11 20:30:00,189.0800018310547
2018-01-12 14:30:00,190.25
2018-01-12 15:30:00,190.1999969482422
2018-01-12 16:30:00,189.88999938964844
2018-01-12 17:30:00,188.5
2018-01-12 18:30:00,189.1300048828125
2018-01-12 19:30:00,188.49000549316406
2018-01-12 20:30:00,188.5
2018-01-16 14:30:00,192.7100067138672
2018-01-16 15:30:00,193.25999450683594
2018-01-16 16:30:00,193.14999389648438
2018-01-16 17:30:00,192.3800048828125
2018-01-16 18:30:00,189.29620361328125
2018-01-16 19:30:00,190.1199951171875
2018-01-16 20:30:00,190.33999633789062
2018-01-17 14:30:00,198.2866973876953
2018-01-17 15:30:00,201.58999633789062
2018-01-17 16:30:00,201.6699981689453
2018-01-17 17:30:00,201.32000732421875
2018-01-17 18:30:00,202.82000732421875
2018-01-17 19:30:00,204.2899932861328
2018-01-17 20:30:00,205.0800018310547
2018-01-18 14:30:00,201.67999267578125
2018-01-18 15:30:00,202.98500061035156
2018-01-18 16:30:00,204.02999877929688
2018-01-18 17:30:00,204.3699951171875
2018-01-18 18:30:00,205.839599609375
2018-01-18 19:30:00,205.48500061035156
2018-01-18 20:30:00,205.4499969482422
2018-01-19 14:30:00,204.47999572753906
2018-01-19 15:30:00,205.7899932861328
2018-01-19 16:30:00,206.42999267578125
2018-01-19 17:30:00,206.47999572753906
2018-01-19 18:30:00,206.5
2018-01-19 19:30:00,207.21099853515625
2018-01-19 20:30:00,207.52999877929688
2018-01-22 14:30:00,207.44500732421875
2018-01-22 15:30:00,209.02000427246094
2018-01-22 16:30:00,209.57000732421875
2018-01-22 17:30:00,208.97000122070312
2018-01-22 18:30:00,208.67999267578125
2018-01-22 19:30:00,208.4499969482422
2018-01-22 20:30:00,209.11000061035156
2018-01-23 14:30:00,211.13999938964844
2018-01-23 15:30:00,212.77000427246094
2018-01-23 16:30:00,212.88999938964844
2018-01-23 17:30:00,212.59500122070312
2018-01-23 18:30:00,212.4499969482422
2018-01-23 19:30:00,213.47999572753906
2018-01-23 20:30:00,215.1199951171875
2018-01-24 14:30:00,212.47999572753906
2018-01-24 15:30:00,210.39999389648438
2018-01-24 16:30:00,208.875
2018-01-24 17:30:00,208.41000366210938
2018-01-24 18:30:00,210.3040008544922
2018-01-24 19:30:00,211.0800018310547
2018-01-24 20:30:00,209.8000030517578
2018-01-25 14:30:00,208.47999572753906
2018-01-25 15:30:00,206.55999755859375
2018-01-25 16:30:00,206.0
2018-01-25 17:30:00,204.9600067138672
2018-01-25 18:30:00,201.66000366210938
2018-01-25 19:30:00,200.22000122070312
2018-01-25 20:30:00,199.27000427246094
2018-01-26 14:30:00,205.63999938964844
2018-01-26 15:30:00,203.02999877929688
2018-01-26 16:30:00,201.77000427246094
2018-01-26 17:30:00,201.7949981689453
2018-01-26 18:30:00,201.42999267578125
2018-01-26 19:30:00,202.11000061035156
2018-01-26 20:30:00,202.47000122070312
2018-01-29 14:30:00,197.1999969482422
2018-01-29 15:30:00,195.27499389648438
2018-01-29 16:30:00,195.11219787597656
2018-01-29 17:30:00,195.9499969482422
2018-01-29 18:30:00,196.6199951171875
2018-01-29 19:30:00,195.5
2018-01-29 20:30:00,195.97000122070312
2018-01-30 14:30:00,193.92999267578125
2018-01-30 15:30:00,193.80999755859375
2018-01-30 16:30:00,191.7899932861328
2018-01-30 17:30:00,191.02000427246094
2018-01-30 18:30:00,190.7449951171875
2018-01-30 19:30:00,191.42999267578125
2018-01-30 20:30:00,191.07000732421875
2018-01-31 14:30:00,192.8699951171875
2018-01-31 15:30:00,191.86000061035156
2018-01-31 16:30:00,191.75
2018-01-31 17:30:00,191.27000427246094
2018-01-31 18:30:00,191.30999755859375
2018-01-31 19:30:00,190.99000549316406
2018-01-31 20:30:00,191.52000427246094
2018-02-01 14:30:00,192.9600067138672
2018-02-01 15:30:00,192.72000122070312
2018-02-01 16:30:00,191.72000122070312
2018-02-01 17:30:00,190.8800048828125
2018-02-01 18:30:00,189.91000366210938
2018-02-01 19:30:00,189.19000244140625
2018-02-01 20:30:00,189.10000610351562
2018-02-02 14:30:00,180.89500427246094
2018-02-02 15:30:00,181.74000549316406
2018-02-02 16:30:00,182.38999938964844
2018-02-02 17:30:00,181.2899932861328
2018-02-02 18:30:00,179.94000244140625
2018-02-02 19:30:00,180.1199951171875
2018-02-02 20:30:00,179.1199951171875
2018-02-05 14:30:00,182.6999969482422
2018-02-05 15:30:00,180.50999450683594
2018-02-05 16:30:00,179.1199951171875
2018-02-05 17:30:00,177.30499267578125
2018-02-05 18:30:00,176.5
2018-02-05 19:30:00,175.41000366210938
2018-02-05 20:30:00,170.35000610351562
2018-02-06 14:30:00,173.98500061035156
2018-02-06 15:30:00,171.8800048828125
2018-02-06 16:30:00,173.3699951171875
2018-02-06 17:30:00,174.375
2018-02-06 18:30:00,173.35499572753906
2018-02-06 19:30:00,177.85000610351562
2018-02-06 20:30:00,178.33999633789062
2018-02-07 14:30:00,175.91000366210938
2018-02-07 15:30:00,177.97000122070312
2018-02-07 16:30:00,175.64999389648438
2018-02-07 17:30:00,173.67979431152344
2018-02-07 18:30:00,174.25
2018-02-07 19:30:00,173.8000030517578
2018-02-07 20:30:00,171.63999938964844
2018-02-08 14:30:00,169.49000549316406
2018-02-08 15:30:00,165.75999450683594
2018-02-08 16:30:00,164.72000122070312
2018-02-08 17:30:00,164.3000030517578
2018-02-08 18:30:00,166.0
2018-02-08 19:30:00,164.22000122070312
2018-02-08 20:30:00,162.24000549316406
2018-02-09 14:30:00,165.8300018310547
2018-02-09 15:30:00,162.0500030517578
2018-02-09 16:30:00,158.36590576171875
2018-02-09 17:30:00,158.33999633789062
2018-02-09 18:30:00,163.52000427246094
2018-02-09 19:30:00,164.1699981689453
2018-02-09 20:30:00,165.69000244140625
2018-02-12 14:30:00,168.3000030517578
2018-02-12 15:30:00,169.7003936767578
2018-02-12 16:30:00,171.1699981689453
2018-02-12 17:30:00,170.67999267578125
2018-02-12 18:30:00,172.91799926757812
2018-02-12 19:30:00,174.2899932861328
2018-02-12 20:30:00,172.92999267578125
2018-02-13 14:30:00,170.1199951171875
2018-02-13 15:30:00,169.38999938964844
2018-02-13 16:30:00,169.05999755859375
2018-02-13 17:30:00,168.85800170898438
2018-02-13 18:30:00,171.02000427246094
2018-02-13 19:30:00,172.11000061035156
2018-02-13 20:30:00,172.60000610351562
2018-02-14 14:30:00,178.1300048828125
2018-02-14 15:30:00,179.00999450683594
2018-02-14 16:30:00,180.0
2018-02-14 17:30:00,180.55999755859375
2018-02-14 18:30:00,182.42999267578125
2018-02-14 19:30:00,182.86500549316406
2018-02-14 20:30:00,183.0
2018-02-15 14:30:00,182.4199981689453
2018-02-15 15:30:00,182.32749938964844
2018-02-15 16:30:00,182.86000061035156
2018-02-15 17:30:00,183.63999938964844
2018-02-15 18:30:00,183.5850067138672
2018-02-15 19:30:00,185.14100646972656
2018-02-15 20:30:00,185.6999969482422
2018-02-16 14:30:00,188.23599243164062
2018-02-16 15:30:00,189.8699951171875
2018-02-16 16:30:00,191.03500366210938
2018-02-16 17:30:00,188.05999755859375
2018-02-16 18:30:00,189.34219360351562
2018-02-16 19:30:00,188.99000549316406
2018-02-16 20:30:00,187.91000366210938
2018-02-20 14:30:00,192.44000244140625
2018-02-20 15:30:00,195.4799041748047
2018-02-20 16:30:00,194.83999633789062
2018-02-20 17:30:00,193.99000549316406
2018-02-20 18:30:00,194.10000610351562
2018-02-20 19:30:00,193.03500366210938
2018-02-20 20:30:00,193.52000427246094
2018-02-21 14:30:00,193.02000427246094
2018-02-21 15:30:00,191.3000030517578
2018-02-21 16:30:00,190.52999877929688
2018-02-21 17:30:00,191.13999938964844
2018-02-21 18:30:00,191.99000549316406
2018-02-21 19:30:00,190.82000732421875
2018-02-21 20:30:00,189.2100067138672
2018-02-22 14:30:00,189.72999572753906
2018-02-22 15:30:00,189.88999938964844
2018-02-22 16:30:00,189.11000061035156
2018-02-22 17:30:00,188.36000061035156
2018-02-22 18:30:00,189.24000549316406
2018-02-22 19:30:00,188.58999633789062
2018-02-22 20:30:00,188.36000061035156
2018-02-23 14:30:00,189.25
2018-02-23 15:30:00,190.9199981689453
2018-02-23 16:30:00,191.10000610351562
2018-02-23 17:30:00,190.49000549316406
2018-02-23 18:30:00,191.86000061035156
2018-02-23 19:30:00,193.36000061035156
2018-02-23 20:30:00,193.08999633789062
2018-02-26 14:30:00,194.9149932861328
2018-02-26 15:30:00,195.11000061035156
2018-02-26 16:30:00,196.6300048828125
2018-02-26 17:30:00,196.80960083007812
2018-02-26 18:30:00,197.7899932861328
2018-02-26 19:30:00,198.80999755859375
2018-02-26 20:30:00,198.41000366210938
2018-02-27 14:30:00,199.33999633789062
2018-02-27 15:30:00,196.3300018310547
2018-02-27 16:30:00,194.5500030517578
2018-02-27 17:30:00,195.1999969482422
2018-02-27 18:30:00,194.8699951171875
2018-02-27 19:30:00,194.30999755859375
2018-02-27 20:30:00,193.49000549316406
2018-02-28 14:30:00,194.11000061035156
2018-02-28 15:30:00,192.98500061035156
2018-02-28 16:30:00,193.72999572753906
2018-02-28 17:30:00,194.05499267578125
2018-02-28 18:30:00,195.72000122070312
2018-02-28 19:30:00,193.22999572753906
2018-02-28 20:30:00,191.91000366210938
2018-03-01 14:30:00,193.42999267578125
2018-03-01 15:30:00,194.1300048828125
2018-03-01 16:30:00,193.9949951171875
2018-03-01 17:30:00,193.27000427246094
2018-03-01 18:30:00,189.2100067138672
2018-03-01 19:30:00,190.5749969482422
2018-03-01 20:30:00,190.02000427246094
2018-03-02 14:30:00,186.27000427246094
2018-03-02 15:30:00,188.75
2018-03-02 16:30:00,191.97000122070312
2018-03-02 17:30:00,191.17999267578125
2018-03-02 18:30:00,192.57000732421875
2018-03-02 19:30:00,193.8300018310547
2018-03-02 20:30:00,194.42999267578125
2018-03-05 14:30:00,192.75
2018-03-05 15:30:00,194.94000244140625
2018-03-05 16:30:00,196.6199951171875
2018-03-05 17:30:00,197.32000732421875
2018-03-05 18:30:00,198.19000244140625
2018-03-05 19:30:00,198.9499969482422
2018-03-05 20:30:00,198.75
2018-03-06 14:30:00,205.1804962158203
2018-03-06 15:30:00,204.1300048828125
2018-03-06 16:30:00,206.00999450683594
2018-03-06 17:30:00,207.75
2018-03-06 18:30:00,207.07000732421875
2018-03-06 19:30:00,208.11000061035156
2018-03-06 20:30:00,207.93099975585938
2018-03-07 14:30:00,209.64999389648438
2018-03-07 15:30:00,209.88999938964844
2018-03-07 16:30:00,208.61000061035156
2018-03-07 17:30:00,210.6999969482422
2018-03-07 18:30:00,210.55499267578125
2018-03-07 19:30:00,212.27000427246094
2018-03-07 20:30:00,211.63999938964844
2018-03-08 14:30:00,211.1300048828125
2018-03-08 15:30:00,212.27000427246094
2018-03-08 16:30:00,212.05499267578125
2018-03-08 17:30:00,212.32000732421875
2018-03-08 18:30:00,212.60000610351562
