Datetime,MCHP
2017-11-06 14:30:00,95.3499984741211
2017-11-06 15:30:00,94.55000305175781
2017-11-06 16:30:00,94.54000091552734
2017-11-06 17:30:00,95.30000305175781
2017-11-06 18:30:00,94.85310363769531
2017-11-06 19:30:00,94.98999786376953
2017-11-06 20:30:00,95.30000305175781
2017-11-07 14:30:00,91.29499816894531
2017-11-07 15:30:00,92.13999938964844
2017-11-07 16:30:00,90.52999877929688
2017-11-07 17:30:00,91.3052978515625
2017-11-07 18:30:00,90.88999938964844
2017-11-07 19:30:00,91.55000305175781
2017-11-07 20:30:00,91.43000030517578
2017-11-08 14:30:00,91.2699966430664
2017-11-08 15:30:00,91.87999725341797
2017-11-08 16:30:00,91.75
2017-11-08 17:30:00,91.9000015258789
2017-11-08 18:30:00,92.5999984741211
2017-11-08 19:30:00,92.69000244140625
2017-11-08 20:30:00,92.80000305175781
2017-11-09 14:30:00,91.43000030517578
2017-11-09 15:30:00,90.8489990234375
2017-11-09 16:30:00,90.3499984741211
2017-11-09 17:30:00,89.94999694824219
2017-11-09 18:30:00,90.5199966430664
2017-11-09 19:30:00,90.41999816894531
2017-11-09 20:30:00,90.80000305175781
2017-11-10 14:30:00,91.02999877929688
2017-11-10 15:30:00,91.18000030517578
2017-11-10 16:30:00,91.31999969482422
2017-11-10 17:30:00,91.52999877929688
2017-11-10 18:30:00,91.33000183105469
2017-11-10 19:30:00,91.55000305175781
2017-11-10 20:30:00,91.55999755859375
2017-11-13 14:30:00,90.83000183105469
2017-11-13 15:30:00,90.7300033569336
2017-11-13 16:30:00,90.80000305175781
2017-11-13 17:30:00,90.97000122070312
2017-11-13 18:30:00,91.00499725341797
2017-11-13 19:30:00,90.75
2017-11-13 20:30:00,91.0199966430664
2017-11-14 14:30:00,90.52999877929688
2017-11-14 15:30:00,90.38999938964844
2017-11-14 16:30:00,90.58000183105469
2017-11-14 17:30:00,90.54000091552734
2017-11-14 18:30:00,90.9000015258789
2017-11-14 19:30:00,90.8499984741211
2017-11-14 20:30:00,91.01000213623047
2017-11-15 14:30:00,90.07029724121094
2017-11-15 15:30:00,90.58999633789062
2017-11-15 16:30:00,90.06999969482422
2017-11-15 17:30:00,89.91000366210938
2017-11-15 18:30:00,90.16000366210938
2017-11-15 19:30:00,89.47000122070312
2017-11-15 20:30:00,89.63999938964844
2017-11-16 14:30:00,90.16999816894531
2017-11-16 15:30:00,90.29319763183594
2017-11-16 16:30:00,90.36000061035156
2017-11-16 17:30:00,90.86000061035156
2017-11-16 18:30:00,90.80999755859375
2017-11-16 19:30:00,90.7699966430664
2017-11-16 20:30:00,90.77999877929688
2017-11-17 14:30:00,91.41999816894531
2017-11-17 15:30:00,90.94999694824219
2017-11-17 16:30:00,91.36499786376953
2017-11-17 17:30:00,91.2699966430664
2017-11-17 18:30:00,91.54000091552734
2017-11-17 19:30:00,91.37000274658203
2017-11-17 20:30:00,91.2699966430664
2017-11-20 14:30:00,91.61000061035156
2017-11-20 15:30:00,91.47000122070312
2017-11-20 16:30:00,91.31999969482422
2017-11-20 17:30:00,91.55000305175781
2017-11-20 18:30:00,91.5
2017-11-20 19:30:00,91.33000183105469
2017-11-20 20:30:00,91.37999725341797
2017-11-21 14:30:00,92.5
2017-11-21 15:30:00,92.16999816894531
2017-11-21 16:30:00,92.08999633789062
2017-11-21 17:30:00,92.29000091552734
2017-11-21 18:30:00,92.26000213623047
2017-11-21 19:30:00,91.77999877929688
2017-11-21 20:30:00,91.87999725341797
2017-11-22 14:30:00,91.91000366210938
2017-11-22 15:30:00,91.9800033569336
2017-11-22 16:30:00,91.75
2017-11-22 17:30:00,91.60990142822266
2017-11-22 18:30:00,91.31999969482422
2017-11-22 19:30:00,90.7699966430664
2017-11-22 20:30:00,90.41000366210938
2017-11-24 14:30:00,90.45999908447266
2017-11-24 15:30:00,90.9800033569336
2017-11-24 16:30:00,90.88999938964844
2017-11-24 18:00:00,90.97000122070312
2017-11-27 14:30:00,89.58999633789062
2017-11-27 15:30:00,89.05999755859375
2017-11-27 16:30:00,89.18000030517578
2017-11-27 17:30:00,89.18000030517578
2017-11-27 18:30:00,89.13999938964844
2017-11-27 19:30:00,89.17500305175781
2017-11-27 20:30:00,88.93000030517578
2017-11-28 14:30:00,89.96749877929688
2017-11-28 15:30:00,89.91000366210938
2017-11-28 16:30:00,90.18499755859375
2017-11-28 17:30:00,90.37999725341797
2017-11-28 18:30:00,90.33499908447266
2017-11-28 19:30:00,90.52999877929688
2017-11-28 20:30:00,90.54499816894531
2017-11-29 14:30:00,86.63500213623047
2017-11-29 15:30:00,86.05500030517578
2017-11-29 16:30:00,87.23999786376953
2017-11-29 17:30:00,87.38999938964844
2017-11-29 18:30:00,86.83000183105469
2017-11-29 19:30:00,86.875
2017-11-29 20:30:00,86.58000183105469
2017-11-30 14:30:00,88.16999816894531
2017-11-30 15:30:00,88.19000244140625
2017-11-30 16:30:00,88.66999816894531
2017-11-30 17:30:00,87.69999694824219
2017-11-30 18:30:00,87.37000274658203
2017-11-30 19:30:00,87.4000015258789
2017-11-30 20:30:00,86.98999786376953
2017-12-01 14:30:00,86.77999877929688
2017-12-01 15:30:00,85.91999816894531
2017-12-01 16:30:00,86.0250015258789
2017-12-01 17:30:00,86.67990112304688
2017-12-01 18:30:00,86.8949966430664
2017-12-01 19:30:00,86.5
2017-12-01 20:30:00,86.98999786376953
2017-12-04 14:30:00,86.48500061035156
2017-12-04 15:30:00,86.33000183105469
2017-12-04 16:30:00,86.66000366210938
2017-12-04 17:30:00,86.80000305175781
2017-12-04 18:30:00,86.8499984741211
2017-12-04 19:30:00,86.55000305175781
2017-12-04 20:30:00,86.30000305175781
2017-12-05 14:30:00,87.33000183105469
2017-12-05 15:30:00,87.92019653320312
2017-12-05 16:30:00,87.44499969482422
2017-12-05 17:30:00,87.43000030517578
2017-12-05 18:30:00,87.06999969482422
2017-12-05 19:30:00,86.75
2017-12-05 20:30:00,86.18000030517578
2017-12-06 14:30:00,86.5
2017-12-06 15:30:00,86.3499984741211
2017-12-06 16:30:00,85.94000244140625
2017-12-06 17:30:00,85.87000274658203
2017-12-06 18:30:00,86.2300033569336
2017-12-06 19:30:00,86.19000244140625
2017-12-06 20:30:00,86.29000091552734
2017-12-07 14:30:00,86.6500015258789
2017-12-07 15:30:00,87.55000305175781
2017-12-07 16:30:00,87.44999694824219
2017-12-07 17:30:00,87.33999633789062
2017-12-07 18:30:00,86.97000122070312
2017-12-07 19:30:00,87.31999969482422
2017-12-07 20:30:00,87.37999725341797
2017-12-08 14:30:00,88.3499984741211
2017-12-08 15:30:00,87.5999984741211
2017-12-08 16:30:00,88.1500015258789
2017-12-08 17:30:00,87.77999877929688
2017-12-08 18:30:00,87.62999725341797
2017-12-08 19:30:00,87.51000213623047
2017-12-08 20:30:00,87.4000015258789
2017-12-11 14:30:00,88.2300033569336
2017-12-11 15:30:00,88.27999877929688
2017-12-11 16:30:00,88.16000366210938
2017-12-11 17:30:00,87.21499633789062
2017-12-11 18:30:00,87.16999816894531
2017-12-11 19:30:00,87.1500015258789
2017-12-11 20:30:00,87.37999725341797
2017-12-12 14:30:00,86.51000213623047
2017-12-12 15:30:00,86.62999725341797
2017-12-12 16:30:00,86.48999786376953
2017-12-12 17:30:00,86.58499908447266
2017-12-12 18:30:00,86.23999786376953
2017-12-12 19:30:00,85.79000091552734
2017-12-12 20:30:00,85.86000061035156
2017-12-13 14:30:00,86.9000015258789
2017-12-13 15:30:00,86.80000305175781
2017-12-13 16:30:00,86.81999969482422
2017-12-13 17:30:00,86.45999908447266
2017-12-13 18:30:00,86.5999984741211
2017-12-13 19:30:00,86.55999755859375
2017-12-13 20:30:00,86.38999938964844
2017-12-14 14:30:00,86.54000091552734
2017-12-14 15:30:00,86.58999633789062
2017-12-14 16:30:00,86.4000015258789
2017-12-14 17:30:00,86.30000305175781
2017-12-14 18:30:00,85.8499984741211
2017-12-14 19:30:00,85.68250274658203
2017-12-14 20:30:00,85.47000122070312
2017-12-15 14:30:00,86.88999938964844
2017-12-15 15:30:00,87.12999725341797
2017-12-15 16:30:00,86.95999908447266
2017-12-15 17:30:00,86.82499694824219
2017-12-15 18:30:00,86.93000030517578
2017-12-15 19:30:00,86.87000274658203
2017-12-15 20:30:00,86.7699966430664
2017-12-18 14:30:00,87.88999938964844
2017-12-18 15:30:00,88.29010009765625
2017-12-18 16:30:00,89.2699966430664
2017-12-18 17:30:00,89.09500122070312
2017-12-18 18:30:00,88.77999877929688
2017-12-18 19:30:00,88.8949966430664
2017-12-18 20:30:00,88.94999694824219
2017-12-19 14:30:00,89.05999755859375
2017-12-19 15:30:00,88.81999969482422
2017-12-19 16:30:00,88.62999725341797
2017-12-19 17:30:00,89.33499908447266
2017-12-19 18:30:00,89.68499755859375
2017-12-19 19:30:00,89.56990051269531
2017-12-19 20:30:00,89.61000061035156
2017-12-20 14:30:00,89.47000122070312
2017-12-20 15:30:00,90.12999725341797
2017-12-20 16:30:00,90.29000091552734
2017-12-20 17:30:00,90.29000091552734
2017-12-20 18:30:00,90.3499984741211
2017-12-20 19:30:00,90.16999816894531
2017-12-20 20:30:00,90.22000122070312
2017-12-21 14:30:00,89.75
2017-12-21 15:30:00,90.05000305175781
2017-12-21 16:30:00,90.04499816894531
2017-12-21 17:30:00,90.11000061035156
2017-12-21 18:30:00,89.75
2017-12-21 19:30:00,89.54000091552734
2017-12-21 20:30:00,89.4800033569336
2017-12-22 14:30:00,88.44000244140625
2017-12-22 15:30:00,88.38999938964844
2017-12-22 16:30:00,88.3499984741211
2017-12-22 17:30:00,88.58999633789062
2017-12-22 18:30:00,88.69999694824219
2017-12-22 19:30:00,88.77999877929688
2017-12-22 20:30:00,88.93000030517578
2017-12-26 14:30:00,88.19000244140625
2017-12-26 15:30:00,88.375
2017-12-26 16:30:00,88.2699966430664
2017-12-26 17:30:00,88.4749984741211
2017-12-26 18:30:00,88.55999755859375
2017-12-26 19:30:00,88.54000091552734
2017-12-26 20:30:00,88.6500015258789
2017-12-27 14:30:00,88.83999633789062
2017-12-27 15:30:00,88.5999984741211
2017-12-27 16:30:00,88.41000366210938
2017-12-27 17:30:00,88.4000015258789
2017-12-27 18:30:00,88.55999755859375
2017-12-27 19:30:00,88.37000274658203
2017-12-27 20:30:00,88.38999938964844
2017-12-28 14:30:00,88.41500091552734
2017-12-28 15:30:00,88.44000244140625
2017-12-28 16:30:00,88.4000015258789
2017-12-28 17:30:00,88.5
2017-12-28 18:30:00,88.33000183105469
2017-12-28 19:30:00,88.37999725341797
2017-12-28 20:30:00,88.62000274658203
2017-12-29 14:30:00,88.5999984741211
2017-12-29 15:30:00,88.56199645996094
2017-12-29 16:30:00,88.43000030517578
2017-12-29 17:30:00,88.45010375976562
2017-12-29 18:30:00,88.4000015258789
2017-12-29 19:30:00,88.23600006103516
2017-12-29 20:30:00,87.87999725341797
2018-01-02 14:30:00,89.58999633789062
2018-01-02 15:30:00,89.95989990234375
2018-01-02 16:30:00,89.64179992675781
2018-01-02 17:30:00,89.44999694824219
2018-01-02 18:30:00,89.72000122070312
2018-01-02 19:30:00,90.06999969482422
2018-01-02 20:30:00,90.41000366210938
2018-01-03 14:30:00,91.70999908447266
2018-01-03 15:30:00,91.58000183105469
2018-01-03 16:30:00,91.21499633789062
2018-01-03 17:30:00,91.2699966430664
2018-01-03 18:30:00,91.77999877929688
2018-01-03 19:30:00,91.76000213623047
2018-01-03 20:30:00,91.76000213623047
2018-01-04 14:30:00,92.39579772949219
2018-01-04 15:30:00,92.44000244140625
2018-01-04 16:30:00,92.56999969482422
2018-01-04 17:30:00,92.31999969482422
2018-01-04 18:30:00,91.95999908447266
2018-01-04 19:30:00,91.91999816894531
2018-01-04 20:30:00,91.9800033569336
2018-01-05 14:30:00,92.61000061035156
2018-01-05 15:30:00,92.62999725341797
2018-01-05 16:30:00,92.43000030517578
2018-01-05 17:30:00,92.31999969482422
2018-01-05 18:30:00,92.61630249023438
2018-01-05 19:30:00,92.49500274658203
2018-01-05 20:30:00,92.2300033569336
2018-01-08 14:30:00,92.08000183105469
2018-01-08 15:30:00,92.17500305175781
2018-01-08 16:30:00,92.61000061035156
2018-01-08 17:30:00,92.58499908447266
2018-01-08 18:30:00,92.55000305175781
2018-01-08 19:30:00,92.625
2018-01-08 20:30:00,92.5999984741211
2018-01-09 14:30:00,92.41999816894531
2018-01-09 15:30:00,92.80999755859375
2018-01-09 16:30:00,92.5199966430664
2018-01-09 17:30:00,92.8270034790039
2018-01-09 18:30:00,92.86000061035156
2018-01-09 19:30:00,92.73999786376953
2018-01-09 20:30:00,92.5199966430664
2018-01-10 14:30:00,90.83999633789062
2018-01-10 15:30:00,90.08000183105469
2018-01-10 16:30:00,90.6500015258789
2018-01-10 17:30:00,90.93000030517578
2018-01-10 18:30:00,90.56999969482422
2018-01-10 19:30:00,90.72000122070312
2018-01-10 20:30:00,90.94000244140625
2018-01-11 14:30:00,91.41999816894531
2018-01-11 15:30:00,92.11009979248047
2018-01-11 16:30:00,92.2301025390625
2018-01-11 17:30:00,92.01000213623047
2018-01-11 18:30:00,91.86000061035156
2018-01-11 19:30:00,91.87999725341797
2018-01-11 20:30:00,92.11000061035156
2018-01-12 14:30:00,92.43000030517578
2018-01-12 15:30:00,92.83999633789062
2018-01-12 16:30:00,92.9000015258789
2018-01-12 17:30:00,92.9000015258789
2018-01-12 18:30:00,93.22000122070312
2018-01-12 19:30:00,93.37999725341797
2018-01-12 20:30:00,93.43000030517578
2018-01-16 14:30:00,93.91000366210938
2018-01-16 15:30:00,93.70999908447266
2018-01-16 16:30:00,93.60359954833984
2018-01-16 17:30:00,93.55000305175781
2018-01-16 18:30:00,93.22000122070312
2018-01-16 19:30:00,93.47000122070312
2018-01-16 20:30:00,93.3499984741211
2018-01-17 14:30:00,93.98999786376953
2018-01-17 15:30:00,94.6332015991211
2018-01-17 16:30:00,94.80000305175781
2018-01-17 17:30:00,94.80999755859375
2018-01-17 18:30:00,95.41999816894531
2018-01-17 19:30:00,95.77999877929688
2018-01-17 20:30:00,96.0199966430664
2018-01-18 14:30:00,97.08499908447266
2018-01-18 15:30:00,96.9800033569336
2018-01-18 16:30:00,97.05999755859375
2018-01-18 17:30:00,97.28500366210938
2018-01-18 18:30:00,97.29000091552734
2018-01-18 19:30:00,97.2300033569336
2018-01-18 20:30:00,97.30000305175781
2018-01-19 14:30:00,97.37999725341797
2018-01-19 15:30:00,97.86000061035156
2018-01-19 16:30:00,97.48999786376953
2018-01-19 17:30:00,97.6500015258789
2018-01-19 18:30:00,97.44499969482422
2018-01-19 19:30:00,97.4000015258789
2018-01-19 20:30:00,97.47000122070312
2018-01-22 14:30:00,97.80999755859375
2018-01-22 15:30:00,97.70999908447266
2018-01-22 16:30:00,98.05999755859375
2018-01-22 17:30:00,97.95159912109375
2018-01-22 18:30:00,98.16000366210938
2018-01-22 19:30:00,98.48999786376953
2018-01-22 20:30:00,98.69999694824219
2018-01-23 14:30:00,98.93000030517578
2018-01-23 15:30:00,98.66999816894531
2018-01-23 16:30:00,98.55000305175781
2018-01-23 17:30:00,98.4209976196289
2018-01-23 18:30:00,98.19000244140625
2018-01-23 19:30:00,98.23999786376953
2018-01-23 20:30:00,98.52999877929688
2018-01-24 14:30:00,97.52999877929688
2018-01-24 15:30:00,96.75
2018-01-24 16:30:00,96.19000244140625
2018-01-24 17:30:00,95.16999816894531
2018-01-24 18:30:00,95.20999908447266
2018-01-24 19:30:00,95.37999725341797
2018-01-24 20:30:00,95.33999633789062
2018-01-25 14:30:00,95.05999755859375
2018-01-25 15:30:00,95.05500030517578
2018-01-25 16:30:00,94.56999969482422
2018-01-25 17:30:00,93.92500305175781
2018-01-25 18:30:00,93.19000244140625
2018-01-25 19:30:00,92.6500015258789
2018-01-25 20:30:00,92.4800033569336
2018-01-26 14:30:00,95.2699966430664
2018-01-26 15:30:00,96.1500015258789
2018-01-26 16:30:00,95.55000305175781
2018-01-26 17:30:00,95.84100341796875
2018-01-26 18:30:00,95.97000122070312
2018-01-26 19:30:00,96.375
2018-01-26 20:30:00,96.86000061035156
2018-01-29 14:30:00,96.25
2018-01-29 15:30:00,95.77999877929688
2018-01-29 16:30:00,96.25
2018-01-29 17:30:00,96.5199966430664
2018-01-29 18:30:00,96.47000122070312
2018-01-29 19:30:00,96.13999938964844
2018-01-29 20:30:00,96.83999633789062
2018-01-30 14:30:00,96.11000061035156
2018-01-30 15:30:00,95.91999816894531
2018-01-30 16:30:00,95.6500015258789
2018-01-30 17:30:00,95.5199966430664
2018-01-30 18:30:00,95.33999633789062
2018-01-30 19:30:00,95.26000213623047
2018-01-30 20:30:00,95.01000213623047
2018-01-31 14:30:00,95.70999908447266
2018-01-31 15:30:00,95.44000244140625
2018-01-31 16:30:00,95.30999755859375
2018-01-31 17:30:00,95.0999984741211
2018-01-31 18:30:00,94.76000213623047
2018-01-31 19:30:00,95.0
2018-01-31 20:30:00,95.23999786376953
2018-02-01 14:30:00,95.22000122070312
2018-02-01 15:30:00,94.94999694824219
2018-02-01 16:30:00,95.02999877929688
2018-02-01 17:30:00,95.1500015258789
2018-02-01 18:30:00,94.87999725341797
2018-02-01 19:30:00,94.47000122070312
2018-02-01 20:30:00,94.54000091552734
2018-02-02 14:30:00,93.76000213623047
2018-02-02 15:30:00,94.26499938964844
2018-02-02 16:30:00,94.90899658203125
2018-02-02 17:30:00,94.33999633789062
2018-02-02 18:30:00,93.94000244140625
2018-02-02 19:30:00,93.57499694824219
2018-02-02 20:30:00,93.33000183105469
2018-02-05 14:30:00,93.83999633789062
2018-02-05 15:30:00,93.4000015258789
2018-02-05 16:30:00,92.76000213623047
2018-02-05 17:30:00,92.16999816894531
2018-02-05 18:30:00,91.7300033569336
2018-02-05 19:30:00,91.62999725341797
2018-02-05 20:30:00,89.5199966430664
2018-02-06 14:30:00,89.2300033569336
2018-02-06 15:30:00,88.8499984741211
2018-02-06 16:30:00,90.05999755859375
2018-02-06 17:30:00,89.75
2018-02-06 18:30:00,89.2249984741211
2018-02-06 19:30:00,91.30999755859375
2018-02-06 20:30:00,91.91000366210938
2018-02-07 14:30:00,87.41000366210938
2018-02-07 15:30:00,86.20999908447266
2018-02-07 16:30:00,84.18000030517578
2018-02-07 17:30:00,84.36000061035156
2018-02-07 18:30:00,84.68000030517578
2018-02-07 19:30:00,83.88500213623047
2018-02-07 20:30:00,82.80999755859375
2018-02-08 14:30:00,81.01000213623047
2018-02-08 15:30:00,79.8550033569336
2018-02-08 16:30:00,79.6500015258789
2018-02-08 17:30:00,80.3499984741211
2018-02-08 18:30:00,80.29000091552734
2018-02-08 19:30:00,79.75
2018-02-08 20:30:00,79.87000274658203
2018-02-09 14:30:00,81.125
2018-02-09 15:30:00,80.79000091552734
2018-02-09 16:30:00,79.22000122070312
2018-02-09 17:30:00,78.9800033569336
2018-02-09 18:30:00,80.70999908447266
2018-02-09 19:30:00,80.41999816894531
2018-02-09 20:30:00,81.04000091552734
2018-02-12 14:30:00,82.0
2018-02-12 15:30:00,81.94999694824219
2018-02-12 16:30:00,82.81999969482422
2018-02-12 17:30:00,82.5999984741211
2018-02-12 18:30:00,83.20999908447266
2018-02-12 19:30:00,83.44999694824219
2018-02-12 20:30:00,83.04000091552734
2018-02-13 14:30:00,81.08499908447266
2018-02-13 15:30:00,80.55999755859375
2018-02-13 16:30:00,80.25
2018-02-13 17:30:00,80.5199966430664
2018-02-13 18:30:00,80.41999816894531
2018-02-13 19:30:00,80.44000244140625
2018-02-13 20:30:00,80.86000061035156
2018-02-14 14:30:00,81.66000366210938
2018-02-14 15:30:00,81.0999984741211
2018-02-14 16:30:00,80.36000061035156
2018-02-14 17:30:00,80.91000366210938
2018-02-14 18:30:00,81.11000061035156
2018-02-14 19:30:00,82.13999938964844
2018-02-14 20:30:00,82.19999694824219
2018-02-15 14:30:00,82.19000244140625
2018-02-15 15:30:00,81.48999786376953
2018-02-15 16:30:00,81.93000030517578
2018-02-15 17:30:00,82.12000274658203
2018-02-15 18:30:00,81.74500274658203
2018-02-15 19:30:00,82.41999816894531
2018-02-15 20:30:00,82.48999786376953
2018-02-16 14:30:00,82.83999633789062
2018-02-16 15:30:00,83.19000244140625
2018-02-16 16:30:00,83.26300048828125
2018-02-16 17:30:00,83.44999694824219
2018-02-16 18:30:00,83.66000366210938
2018-02-16 19:30:00,83.45999908447266
2018-02-16 20:30:00,83.41000366210938
2018-02-20 14:30:00,84.94000244140625
2018-02-20 15:30:00,86.23999786376953
2018-02-20 16:30:00,86.05000305175781
2018-02-20 17:30:00,85.1156997680664
2018-02-20 18:30:00,85.04000091552734
2018-02-20 19:30:00,84.5
2018-02-20 20:30:00,84.9000015258789
2018-02-21 14:30:00,84.27999877929688
2018-02-21 15:30:00,85.08000183105469
2018-02-21 16:30:00,84.87999725341797
2018-02-21 17:30:00,85.33940124511719
2018-02-21 18:30:00,85.75
2018-02-21 19:30:00,84.7699966430664
2018-02-21 20:30:00,84.1500015258789
2018-02-22 14:30:00,85.0199966430664
2018-02-22 15:30:00,85.37999725341797
2018-02-22 16:30:00,85.08000183105469
2018-02-22 17:30:00,84.4800033569336
2018-02-22 18:30:00,84.6500015258789
2018-02-22 19:30:00,84.26000213623047
2018-02-22 20:30:00,83.94999694824219
2018-02-23 14:30:00,84.3499984741211
2018-02-23 15:30:00,84.3499984741211
2018-02-23 16:30:00,83.86000061035156
2018-02-23 17:30:00,84.11000061035156
2018-02-23 18:30:00,84.13500213623047
2018-02-23 19:30:00,84.87000274658203
2018-02-23 20:30:00,85.15989685058594
2018-02-26 14:30:00,86.41000366210938
2018-02-26 15:30:00,85.36000061035156
2018-02-26 16:30:00,85.5999984741211
2018-02-26 17:30:00,85.7699966430664
2018-02-26 18:30:00,85.83000183105469
2018-02-26 19:30:00,86.08000183105469
2018-02-26 20:30:00,86.38999938964844
2018-02-27 14:30:00,91.54000091552734
2018-02-27 15:30:00,89.92500305175781
2018-02-27 16:30:00,88.5
2018-02-27 17:30:00,89.55999755859375
2018-02-27 18:30:00,88.55000305175781
2018-02-27 19:30:00,88.70999908447266
2018-02-27 20:30:00,88.51000213623047
2018-02-28 14:30:00,89.91000366210938
2018-02-28 15:30:00,89.94000244140625
2018-02-28 16:30:00,89.44999694824219
2018-02-28 17:30:00,89.62000274658203
2018-02-28 18:30:00,89.63999938964844
2018-02-28 19:30:00,89.63999938964844
2018-02-28 20:30:00,88.94000244140625
2018-03-01 14:30:00,89.05999755859375
2018-03-01 15:30:00,89.12999725341797
2018-03-01 16:30:00,88.91500091552734
2018-03-01 17:30:00,88.61000061035156
2018-03-01 18:30:00,88.37999725341797
2018-03-01 19:30:00,88.8499984741211
2018-03-01 20:30:00,89.02999877929688
2018-03-02 14:30:00,91.13999938964844
2018-03-02 15:30:00,90.52999877929688
2018-03-02 16:30:00,91.80000305175781
2018-03-02 17:30:00,90.5199966430664
2018-03-02 18:30:00,91.16000366210938
2018-03-02 19:30:00,91.0647964477539
2018-03-02 20:30:00,91.29499816894531
2018-03-05 14:30:00,93.36000061035156
2018-03-05 15:30:00,93.66000366210938
2018-03-05 16:30:00,94.33000183105469
2018-03-05 17:30:00,94.19000244140625
2018-03-05 18:30:00,93.95999908447266
2018-03-05 19:30:00,94.61499786376953
2018-03-05 20:30:00,94.4800033569336
2018-03-06 14:30:00,95.0
2018-03-06 15:30:00,94.68000030517578
2018-03-06 16:30:00,94.41000366210938
2018-03-06 17:30:00,95.47000122070312
2018-03-06 18:30:00,96.02999877929688
2018-03-06 19:30:00,96.38500213623047
2018-03-06 20:30:00,96.58000183105469
2018-03-07 14:30:00,95.37999725341797
2018-03-07 15:30:00,95.30000305175781
2018-03-07 16:30:00,94.51010131835938
2018-03-07 17:30:00,94.70999908447266
2018-03-07 18:30:00,94.95999908447266
2018-03-07 19:30:00,95.69999694824219
2018-03-07 20:30:00,95.58000183105469
2018-03-08 14:30:00,95.20999908447266
2018-03-08 15:30:00,95.06999969482422
2018-03-08 16:30:00,94.83000183105469
2018-03-08 17:30:00,94.69499969482422
2018-03-08 18:30:00,95.05999755859375
2018-03-08 19:30:00,95.19999694824219
