Datetime,MNST
2017-11-06 14:30:00,57.560001373291016
2017-11-06 15:30:00,57.75
2017-11-06 16:30:00,57.40999984741211
2017-11-06 17:30:00,57.459999084472656
2017-11-06 18:30:00,57.48030090332031
2017-11-06 19:30:00,57.529998779296875
2017-11-06 20:30:00,57.52000045776367
2017-11-07 14:30:00,57.665000915527344
2017-11-07 15:30:00,57.58000183105469
2017-11-07 16:30:00,57.70000076293945
2017-11-07 17:30:00,57.790000915527344
2017-11-07 18:30:00,57.4900016784668
2017-11-07 19:30:00,57.63999938964844
2017-11-07 20:30:00,57.91999816894531
2017-11-08 14:30:00,57.91999816894531
2017-11-08 15:30:00,57.90999984741211
2017-11-08 16:30:00,58.0099983215332
2017-11-08 17:30:00,57.9900016784668
2017-11-08 18:30:00,57.880001068115234
2017-11-08 19:30:00,57.967498779296875
2017-11-08 20:30:00,57.95479965209961
2017-11-09 14:30:00,58.16999816894531
2017-11-09 15:30:00,58.27000045776367
2017-11-09 16:30:00,58.22999954223633
2017-11-09 17:30:00,58.02000045776367
2017-11-09 18:30:00,58.27000045776367
2017-11-09 19:30:00,58.689998626708984
2017-11-09 20:30:00,58.68000030517578
2017-11-10 14:30:00,60.0
2017-11-10 15:30:00,60.107200622558594
2017-11-10 16:30:00,60.20000076293945
2017-11-10 17:30:00,60.5099983215332
2017-11-10 18:30:00,61.060001373291016
2017-11-10 19:30:00,60.93000030517578
2017-11-10 20:30:00,61.15999984741211
2017-11-13 14:30:00,61.92900085449219
2017-11-13 15:30:00,61.93000030517578
2017-11-13 16:30:00,62.20000076293945
2017-11-13 17:30:00,62.36000061035156
2017-11-13 18:30:00,62.16999816894531
2017-11-13 19:30:00,62.09000015258789
2017-11-13 20:30:00,62.20000076293945
2017-11-14 14:30:00,61.900001525878906
2017-11-14 15:30:00,62.0099983215332
2017-11-14 16:30:00,62.22999954223633
2017-11-14 17:30:00,61.91999816894531
2017-11-14 18:30:00,62.39899826049805
2017-11-14 19:30:00,62.52000045776367
2017-11-14 20:30:00,62.66999816894531
2017-11-15 14:30:00,62.540000915527344
2017-11-15 15:30:00,62.31999969482422
2017-11-15 16:30:00,62.029998779296875
2017-11-15 17:30:00,61.630001068115234
2017-11-15 18:30:00,61.4900016784668
2017-11-15 19:30:00,61.52000045776367
2017-11-15 20:30:00,61.61000061035156
2017-11-16 14:30:00,62.349998474121094
2017-11-16 15:30:00,61.97999954223633
2017-11-16 16:30:00,62.334999084472656
2017-11-16 17:30:00,62.5
2017-11-16 18:30:00,62.459999084472656
2017-11-16 19:30:00,62.040000915527344
2017-11-16 20:30:00,61.9900016784668
2017-11-17 14:30:00,62.40999984741211
2017-11-17 15:30:00,62.4900016784668
2017-11-17 16:30:00,62.290000915527344
2017-11-17 17:30:00,62.349998474121094
2017-11-17 18:30:00,62.209999084472656
2017-11-17 19:30:00,62.13999938964844
2017-11-17 20:30:00,62.150001525878906
2017-11-20 14:30:00,61.470001220703125
2017-11-20 15:30:00,61.59000015258789
2017-11-20 16:30:00,61.4390983581543
2017-11-20 17:30:00,61.310001373291016
2017-11-20 18:30:00,61.27000045776367
2017-11-20 19:30:00,61.2400016784668
2017-11-20 20:30:00,61.165000915527344
2017-11-21 14:30:00,61.56999969482422
2017-11-21 15:30:00,61.21500015258789
2017-11-21 16:30:00,61.345001220703125
2017-11-21 17:30:00,61.31999969482422
2017-11-21 18:30:00,61.27000045776367
2017-11-21 19:30:00,61.130001068115234
2017-11-21 20:30:00,61.2599983215332
2017-11-22 14:30:00,61.08000183105469
2017-11-22 15:30:00,61.08000183105469
2017-11-22 16:30:00,61.130001068115234
2017-11-22 17:30:00,61.02000045776367
2017-11-22 18:30:00,61.2599983215332
2017-11-22 19:30:00,61.224998474121094
2017-11-22 20:30:00,61.27000045776367
2017-11-24 14:30:00,61.77000045776367
2017-11-24 15:30:00,61.65999984741211
2017-11-24 16:30:00,61.72999954223633
2017-11-24 18:00:00,61.63520050048828
2017-11-27 14:30:00,61.79999923706055
2017-11-27 15:30:00,61.45000076293945
2017-11-27 16:30:00,61.939998626708984
2017-11-27 17:30:00,61.790000915527344
2017-11-27 18:30:00,61.77000045776367
2017-11-27 19:30:00,61.84000015258789
2017-11-27 20:30:00,61.77000045776367
2017-11-28 14:30:00,62.380001068115234
2017-11-28 15:30:00,61.97119903564453
2017-11-28 16:30:00,62.13999938964844
2017-11-28 17:30:00,61.81999969482422
2017-11-28 18:30:00,61.72999954223633
2017-11-28 19:30:00,62.04999923706055
2017-11-28 20:30:00,62.09000015258789
2017-11-29 14:30:00,61.939998626708984
2017-11-29 15:30:00,61.540000915527344
2017-11-29 16:30:00,62.029998779296875
2017-11-29 17:30:00,61.900001525878906
2017-11-29 18:30:00,61.869998931884766
2017-11-29 19:30:00,61.77000045776367
2017-11-29 20:30:00,61.900001525878906
2017-11-30 14:30:00,62.400001525878906
2017-11-30 15:30:00,62.349998474121094
2017-11-30 16:30:00,62.34000015258789
2017-11-30 17:30:00,62.52000045776367
2017-11-30 18:30:00,62.529998779296875
2017-11-30 19:30:00,62.5099983215332
2017-11-30 20:30:00,62.66999816894531
2017-12-01 14:30:00,62.22999954223633
2017-12-01 15:30:00,62.08000183105469
2017-12-01 16:30:00,62.529998779296875
2017-12-01 17:30:00,62.65999984741211
2017-12-01 18:30:00,62.720001220703125
2017-12-01 19:30:00,62.79999923706055
2017-12-01 20:30:00,62.90999984741211
2017-12-04 14:30:00,63.18000030517578
2017-12-04 15:30:00,63.20000076293945
2017-12-04 16:30:00,62.959999084472656
2017-12-04 17:30:00,62.83000183105469
2017-12-04 18:30:00,62.88999938964844
2017-12-04 19:30:00,63.220001220703125
2017-12-04 20:30:00,63.349998474121094
2017-12-05 14:30:00,63.31999969482422
2017-12-05 15:30:00,63.22999954223633
2017-12-05 16:30:00,63.040000915527344
2017-12-05 17:30:00,63.02000045776367
2017-12-05 18:30:00,63.11000061035156
2017-12-05 19:30:00,63.189998626708984
2017-12-05 20:30:00,63.029998779296875
2017-12-06 14:30:00,63.040000915527344
2017-12-06 15:30:00,62.911399841308594
2017-12-06 16:30:00,62.88999938964844
2017-12-06 17:30:00,62.650001525878906
2017-12-06 18:30:00,63.08000183105469
2017-12-06 19:30:00,63.189998626708984
2017-12-06 20:30:00,63.2599983215332
2017-12-07 14:30:00,62.849998474121094
2017-12-07 15:30:00,62.939998626708984
2017-12-07 16:30:00,62.65999984741211
2017-12-07 17:30:00,62.470001220703125
2017-12-07 18:30:00,62.27000045776367
2017-12-07 19:30:00,62.4900016784668
2017-12-07 20:30:00,62.29999923706055
2017-12-08 14:30:00,62.61000061035156
2017-12-08 15:30:00,62.59000015258789
2017-12-08 16:30:00,63.03499984741211
2017-12-08 17:30:00,62.99789810180664
2017-12-08 18:30:00,62.779998779296875
2017-12-08 19:30:00,63.10499954223633
2017-12-08 20:30:00,63.220001220703125
2017-12-11 14:30:00,62.4900016784668
2017-12-11 15:30:00,62.380001068115234
2017-12-11 16:30:00,62.59000015258789
2017-12-11 17:30:00,62.70000076293945
2017-12-11 18:30:00,63.0
2017-12-11 19:30:00,62.81999969482422
2017-12-11 20:30:00,62.939998626708984
2017-12-12 14:30:00,63.220001220703125
2017-12-12 15:30:00,63.41999816894531
2017-12-12 16:30:00,63.36000061035156
2017-12-12 17:30:00,63.0099983215332
2017-12-12 18:30:00,63.060001373291016
2017-12-12 19:30:00,62.90999984741211
2017-12-12 20:30:00,62.91999816894531
2017-12-13 14:30:00,63.459999084472656
2017-12-13 15:30:00,63.369998931884766
2017-12-13 16:30:00,63.29999923706055
2017-12-13 17:30:00,63.22999954223633
2017-12-13 18:30:00,63.47999954223633
2017-12-13 19:30:00,63.439998626708984
2017-12-13 20:30:00,63.529998779296875
2017-12-14 14:30:00,63.56999969482422
2017-12-14 15:30:00,63.529998779296875
2017-12-14 16:30:00,63.459999084472656
2017-12-14 17:30:00,63.255001068115234
2017-12-14 18:30:00,63.290000915527344
2017-12-14 19:30:00,63.18000030517578
2017-12-14 20:30:00,63.119998931884766
2017-12-15 14:30:00,63.43000030517578
2017-12-15 15:30:00,63.56999969482422
2017-12-15 16:30:00,63.790000915527344
2017-12-15 17:30:00,63.7400016784668
2017-12-15 18:30:00,63.75
2017-12-15 19:30:00,63.935001373291016
2017-12-15 20:30:00,63.97999954223633
2017-12-18 14:30:00,64.61000061035156
2017-12-18 15:30:00,64.20999908447266
2017-12-18 16:30:00,64.37999725341797
2017-12-18 17:30:00,64.11000061035156
2017-12-18 18:30:00,64.02999877929688
2017-12-18 19:30:00,63.95000076293945
2017-12-18 20:30:00,64.04000091552734
2017-12-19 14:30:00,64.08000183105469
2017-12-19 15:30:00,64.1500015258789
2017-12-19 16:30:00,63.939998626708984
2017-12-19 17:30:00,64.13999938964844
2017-12-19 18:30:00,64.19000244140625
2017-12-19 19:30:00,64.23999786376953
2017-12-19 20:30:00,64.22000122070312
2017-12-20 14:30:00,63.63999938964844
2017-12-20 15:30:00,63.75
2017-12-20 16:30:00,63.970001220703125
2017-12-20 17:30:00,64.05999755859375
2017-12-20 18:30:00,64.0199966430664
2017-12-20 19:30:00,63.995601654052734
2017-12-20 20:30:00,64.04000091552734
2017-12-21 14:30:00,63.90999984741211
2017-12-21 15:30:00,63.83000183105469
2017-12-21 16:30:00,63.980098724365234
2017-12-21 17:30:00,64.25
2017-12-21 18:30:00,64.2699966430664
2017-12-21 19:30:00,63.97999954223633
2017-12-21 20:30:00,63.83000183105469
2017-12-22 14:30:00,63.779998779296875
2017-12-22 15:30:00,63.885799407958984
2017-12-22 16:30:00,63.91999816894531
2017-12-22 17:30:00,63.619998931884766
2017-12-22 18:30:00,63.83000183105469
2017-12-22 19:30:00,63.68000030517578
2017-12-22 20:30:00,63.77000045776367
2017-12-26 14:30:00,63.91999816894531
2017-12-26 15:30:00,63.9900016784668
2017-12-26 16:30:00,63.95500183105469
2017-12-26 17:30:00,63.91999816894531
2017-12-26 18:30:00,63.77000045776367
2017-12-26 19:30:00,63.790000915527344
2017-12-26 20:30:00,63.83000183105469
2017-12-27 14:30:00,63.84000015258789
2017-12-27 15:30:00,63.869998931884766
2017-12-27 16:30:00,63.880001068115234
2017-12-27 17:30:00,63.85240173339844
2017-12-27 18:30:00,63.84000015258789
2017-12-27 19:30:00,64.20500183105469
2017-12-27 20:30:00,64.2300033569336
2017-12-28 14:30:00,63.2599983215332
2017-12-28 15:30:00,63.13999938964844
2017-12-28 16:30:00,63.18000030517578
2017-12-28 17:30:00,63.15999984741211
2017-12-28 18:30:00,62.9900016784668
2017-12-28 19:30:00,62.97999954223633
2017-12-28 20:30:00,62.90999984741211
2017-12-29 14:30:00,63.40999984741211
2017-12-29 15:30:00,63.58000183105469
2017-12-29 16:30:00,63.5099983215332
2017-12-29 17:30:00,63.36000061035156
2017-12-29 18:30:00,63.399898529052734
2017-12-29 19:30:00,63.5
2017-12-29 20:30:00,63.310001373291016
2018-01-02 14:30:00,62.96500015258789
2018-01-02 15:30:00,62.91999816894531
2018-01-02 16:30:00,62.84000015258789
2018-01-02 17:30:00,63.060001373291016
2018-01-02 18:30:00,62.880001068115234
2018-01-02 19:30:00,62.880001068115234
2018-01-02 20:30:00,62.720001220703125
2018-01-03 14:30:00,62.720001220703125
2018-01-03 15:30:00,62.849998474121094
2018-01-03 16:30:00,62.79999923706055
2018-01-03 17:30:00,63.060001373291016
2018-01-03 18:30:00,63.02000045776367
2018-01-03 19:30:00,63.08000183105469
2018-01-03 20:30:00,63.099998474121094
2018-01-04 14:30:00,63.564998626708984
2018-01-04 15:30:00,63.66999816894531
2018-01-04 16:30:00,63.290000915527344
2018-01-04 17:30:00,63.40999984741211
2018-01-04 18:30:00,63.2400016784668
2018-01-04 19:30:00,63.369998931884766
2018-01-04 20:30:00,63.349998474121094
2018-01-05 14:30:00,63.470001220703125
2018-01-05 15:30:00,63.689998626708984
2018-01-05 16:30:00,63.38999938964844
2018-01-05 17:30:00,63.25
2018-01-05 18:30:00,63.34000015258789
2018-01-05 19:30:00,63.314998626708984
2018-01-05 20:30:00,63.4900016784668
2018-01-08 14:30:00,63.5099983215332
2018-01-08 15:30:00,63.41999816894531
2018-01-08 16:30:00,63.59000015258789
2018-01-08 17:30:00,63.7599983215332
2018-01-08 18:30:00,63.900001525878906
2018-01-08 19:30:00,63.81999969482422
2018-01-08 20:30:00,64.02999877929688
2018-01-09 14:30:00,64.45999908447266
2018-01-09 15:30:00,64.51000213623047
2018-01-09 16:30:00,64.6500015258789
2018-01-09 17:30:00,65.06999969482422
2018-01-09 18:30:00,64.98999786376953
2018-01-09 19:30:00,65.0199966430664
2018-01-09 20:30:00,65.45999908447266
2018-01-10 14:30:00,63.90999984741211
2018-01-10 15:30:00,63.91999816894531
2018-01-10 16:30:00,63.90999984741211
2018-01-10 17:30:00,63.41999816894531
2018-01-10 18:30:00,63.369998931884766
2018-01-10 19:30:00,63.59000015258789
2018-01-10 20:30:00,63.59000015258789
2018-01-11 14:30:00,63.68000030517578
2018-01-11 15:30:00,63.79999923706055
2018-01-11 16:30:00,63.5
2018-01-11 17:30:00,63.834999084472656
2018-01-11 18:30:00,63.810001373291016
2018-01-11 19:30:00,64.01000213623047
2018-01-11 20:30:00,63.939998626708984
2018-01-12 14:30:00,64.12999725341797
2018-01-12 15:30:00,64.0199966430664
2018-01-12 16:30:00,64.04000091552734
2018-01-12 17:30:00,63.75
2018-01-12 18:30:00,64.0
2018-01-12 19:30:00,63.7599983215332
2018-01-12 20:30:00,63.77000045776367
2018-01-16 14:30:00,64.41999816894531
2018-01-16 15:30:00,64.29000091552734
2018-01-16 16:30:00,64.30999755859375
2018-01-16 17:30:00,64.47000122070312
2018-01-16 18:30:00,64.62000274658203
2018-01-16 19:30:00,64.55000305175781
2018-01-16 20:30:00,64.56999969482422
2018-01-17 14:30:00,66.0
2018-01-17 15:30:00,66.51000213623047
2018-01-17 16:30:00,66.9800033569336
2018-01-17 17:30:00,66.94999694824219
2018-01-17 18:30:00,67.16999816894531
2018-01-17 19:30:00,67.05000305175781
2018-01-17 20:30:00,67.06999969482422
2018-01-18 14:30:00,66.18000030517578
2018-01-18 15:30:00,65.73999786376953
2018-01-18 16:30:00,65.98999786376953
2018-01-18 17:30:00,65.98999786376953
2018-01-18 18:30:00,66.37999725341797
2018-01-18 19:30:00,66.37000274658203
2018-01-18 20:30:00,66.4800033569336
2018-01-19 14:30:00,67.00499725341797
2018-01-19 15:30:00,67.01000213623047
2018-01-19 16:30:00,66.87000274658203
2018-01-19 17:30:00,66.88999938964844
2018-01-19 18:30:00,66.80999755859375
2018-01-19 19:30:00,66.83999633789062
2018-01-19 20:30:00,66.8499984741211
2018-01-22 14:30:00,67.4800033569336
2018-01-22 15:30:00,67.34500122070312
2018-01-22 16:30:00,67.43099975585938
2018-01-22 17:30:00,67.62999725341797
2018-01-22 18:30:00,67.58999633789062
2018-01-22 19:30:00,67.71499633789062
2018-01-22 20:30:00,67.77999877929688
2018-01-23 14:30:00,68.31999969482422
2018-01-23 15:30:00,68.23999786376953
2018-01-23 16:30:00,68.26000213623047
2018-01-23 17:30:00,68.19120025634766
2018-01-23 18:30:00,68.37999725341797
2018-01-23 19:30:00,68.36499786376953
2018-01-23 20:30:00,68.45999908447266
2018-01-24 14:30:00,68.51000213623047
2018-01-24 15:30:00,68.5199966430664
2018-01-24 16:30:00,68.27999877929688
2018-01-24 17:30:00,68.4000015258789
2018-01-24 18:30:00,68.36000061035156
2018-01-24 19:30:00,68.36000061035156
2018-01-24 20:30:00,68.27999877929688
2018-01-25 14:30:00,68.3499984741211
2018-01-25 15:30:00,68.16999816894531
2018-01-25 16:30:00,68.2699966430664
2018-01-25 17:30:00,68.08999633789062
2018-01-25 18:30:00,68.04000091552734
2018-01-25 19:30:00,67.94000244140625
2018-01-25 20:30:00,67.79000091552734
2018-01-26 14:30:00,68.37999725341797
2018-01-26 15:30:00,68.80000305175781
2018-01-26 16:30:00,68.58000183105469
2018-01-26 17:30:00,68.80999755859375
2018-01-26 18:30:00,68.6500015258789
2018-01-26 19:30:00,68.6500015258789
2018-01-26 20:30:00,68.88999938964844
2018-01-29 14:30:00,67.87000274658203
2018-01-29 15:30:00,68.01000213623047
2018-01-29 16:30:00,68.3196029663086
2018-01-29 17:30:00,68.55999755859375
2018-01-29 18:30:00,68.51000213623047
2018-01-29 19:30:00,68.2699966430664
2018-01-29 20:30:00,68.30000305175781
2018-01-30 14:30:00,68.37570190429688
2018-01-30 15:30:00,68.41999816894531
2018-01-30 16:30:00,68.41500091552734
2018-01-30 17:30:00,68.13999938964844
2018-01-30 18:30:00,68.22000122070312
2018-01-30 19:30:00,68.12999725341797
2018-01-30 20:30:00,67.9000015258789
2018-01-31 14:30:00,68.05000305175781
2018-01-31 15:30:00,67.9800033569336
2018-01-31 16:30:00,67.88999938964844
2018-01-31 17:30:00,68.12000274658203
2018-01-31 18:30:00,68.0199966430664
2018-01-31 19:30:00,67.87999725341797
2018-01-31 20:30:00,68.22000122070312
2018-02-01 14:30:00,67.51000213623047
2018-02-01 15:30:00,67.83000183105469
2018-02-01 16:30:00,68.07499694824219
2018-02-01 17:30:00,68.4000015258789
2018-02-01 18:30:00,68.0999984741211
2018-02-01 19:30:00,67.95999908447266
2018-02-01 20:30:00,67.93000030517578
2018-02-02 14:30:00,67.51000213623047
2018-02-02 15:30:00,67.36000061035156
2018-02-02 16:30:00,67.47000122070312
2018-02-02 17:30:00,67.43000030517578
2018-02-02 18:30:00,66.91999816894531
2018-02-02 19:30:00,66.94999694824219
2018-02-02 20:30:00,66.62999725341797
2018-02-05 14:30:00,66.5250015258789
2018-02-05 15:30:00,66.58999633789062
2018-02-05 16:30:00,66.25
2018-02-05 17:30:00,65.7699966430664
2018-02-05 18:30:00,65.87999725341797
2018-02-05 19:30:00,65.16999816894531
2018-02-05 20:30:00,63.86000061035156
2018-02-06 14:30:00,63.34000015258789
2018-02-06 15:30:00,63.066898345947266
2018-02-06 16:30:00,63.7599983215332
2018-02-06 17:30:00,63.529998779296875
2018-02-06 18:30:00,62.75
2018-02-06 19:30:00,63.95000076293945
2018-02-06 20:30:00,64.22000122070312
2018-02-07 14:30:00,64.16999816894531
2018-02-07 15:30:00,64.73999786376953
2018-02-07 16:30:00,64.95999908447266
2018-02-07 17:30:00,64.4800033569336
2018-02-07 18:30:00,64.7699966430664
2018-02-07 19:30:00,64.62999725341797
2018-02-07 20:30:00,64.55999755859375
2018-02-08 14:30:00,64.06999969482422
2018-02-08 15:30:00,63.52000045776367
2018-02-08 16:30:00,63.220001220703125
2018-02-08 17:30:00,63.130001068115234
2018-02-08 18:30:00,63.08000183105469
2018-02-08 19:30:00,62.790000915527344
2018-02-08 20:30:00,61.939998626708984
2018-02-09 14:30:00,62.55500030517578
2018-02-09 15:30:00,62.099998474121094
2018-02-09 16:30:00,61.349998474121094
2018-02-09 17:30:00,61.59000015258789
2018-02-09 18:30:00,62.45199966430664
2018-02-09 19:30:00,62.43000030517578
2018-02-09 20:30:00,62.88999938964844
2018-02-12 14:30:00,63.439998626708984
2018-02-12 15:30:00,63.90999984741211
2018-02-12 16:30:00,64.30999755859375
2018-02-12 17:30:00,64.04000091552734
2018-02-12 18:30:00,64.36000061035156
2018-02-12 19:30:00,64.27999877929688
2018-02-12 20:30:00,64.08999633789062
2018-02-13 14:30:00,63.15999984741211
2018-02-13 15:30:00,63.06999969482422
2018-02-13 16:30:00,63.36000061035156
2018-02-13 17:30:00,63.380001068115234
2018-02-13 18:30:00,63.61000061035156
2018-02-13 19:30:00,63.43000030517578
2018-02-13 20:30:00,63.38999938964844
2018-02-14 14:30:00,63.08000183105469
2018-02-14 15:30:00,63.25
2018-02-14 16:30:00,63.400001525878906
2018-02-14 17:30:00,63.630001068115234
2018-02-14 18:30:00,63.599998474121094
2018-02-14 19:30:00,63.79999923706055
2018-02-14 20:30:00,63.86000061035156
2018-02-15 14:30:00,64.1050033569336
2018-02-15 15:30:00,64.27999877929688
2018-02-15 16:30:00,64.52999877929688
2018-02-15 17:30:00,64.83000183105469
2018-02-15 18:30:00,65.22000122070312
2018-02-15 19:30:00,65.4800033569336
2018-02-15 20:30:00,65.6500015258789
2018-02-16 14:30:00,65.41999816894531
2018-02-16 15:30:00,65.54000091552734
2018-02-16 16:30:00,65.88990020751953
2018-02-16 17:30:00,65.7300033569336
2018-02-16 18:30:00,65.47010040283203
2018-02-16 19:30:00,65.58000183105469
2018-02-16 20:30:00,65.4800033569336
2018-02-20 14:30:00,64.94000244140625
2018-02-20 15:30:00,65.06999969482422
2018-02-20 16:30:00,65.33000183105469
2018-02-20 17:30:00,64.91000366210938
2018-02-20 18:30:00,64.80999755859375
2018-02-20 19:30:00,64.62000274658203
2018-02-20 20:30:00,64.62000274658203
2018-02-21 14:30:00,65.93000030517578
2018-02-21 15:30:00,65.66000366210938
2018-02-21 16:30:00,65.7699966430664
2018-02-21 17:30:00,65.78359985351562
2018-02-21 18:30:00,66.01000213623047
2018-02-21 19:30:00,65.4800033569336
2018-02-21 20:30:00,65.02999877929688
2018-02-22 14:30:00,65.2300033569336
2018-02-22 15:30:00,65.13999938964844
2018-02-22 16:30:00,65.34500122070312
2018-02-22 17:30:00,65.06500244140625
2018-02-22 18:30:00,65.25499725341797
2018-02-22 19:30:00,65.16010284423828
2018-02-22 20:30:00,64.93000030517578
2018-02-23 14:30:00,64.7249984741211
2018-02-23 15:30:00,65.2300033569336
2018-02-23 16:30:00,65.52999877929688
2018-02-23 17:30:00,65.4000015258789
2018-02-23 18:30:00,65.61000061035156
2018-02-23 19:30:00,65.83999633789062
2018-02-23 20:30:00,65.87000274658203
2018-02-26 14:30:00,65.33000183105469
2018-02-26 15:30:00,65.56999969482422
2018-02-26 16:30:00,65.62000274658203
2018-02-26 17:30:00,65.63999938964844
2018-02-26 18:30:00,65.61000061035156
2018-02-26 19:30:00,65.86000061035156
2018-02-26 20:30:00,65.80999755859375
2018-02-27 14:30:00,65.62999725341797
2018-02-27 15:30:00,64.94999694824219
2018-02-27 16:30:00,64.75
2018-02-27 17:30:00,64.83000183105469
2018-02-27 18:30:00,64.69000244140625
2018-02-27 19:30:00,64.44999694824219
2018-02-27 20:30:00,64.18000030517578
2018-02-28 14:30:00,64.05000305175781
2018-02-28 15:30:00,63.65999984741211
2018-02-28 16:30:00,63.81999969482422
2018-02-28 17:30:00,63.869998931884766
2018-02-28 18:30:00,64.27999877929688
2018-02-28 19:30:00,63.720001220703125
2018-02-28 20:30:00,63.36000061035156
2018-03-01 14:30:00,55.709999084472656
2018-03-01 15:30:00,56.689998626708984
2018-03-01 16:30:00,55.63999938964844
2018-03-01 17:30:00,54.7400016784668
2018-03-01 18:30:00,54.150001525878906
2018-03-01 19:30:00,54.70000076293945
2018-03-01 20:30:00,54.20000076293945
2018-03-02 14:30:00,53.5
2018-03-02 15:30:00,53.560001373291016
2018-03-02 16:30:00,53.810001373291016
2018-03-02 17:30:00,53.80500030517578
2018-03-02 18:30:00,53.95000076293945
2018-03-02 19:30:00,54.04499816894531
2018-03-02 20:30:00,54.18000030517578
2018-03-05 14:30:00,55.70000076293945
2018-03-05 15:30:00,56.13999938964844
2018-03-05 16:30:00,56.13999938964844
2018-03-05 17:30:00,56.2400016784668
2018-03-05 18:30:00,56.0099983215332
2018-03-05 19:30:00,55.650001525878906
2018-03-05 20:30:00,55.720001220703125
2018-03-06 14:30:00,54.709999084472656
2018-03-06 15:30:00,54.56999969482422
2018-03-06 16:30:00,54.880001068115234
2018-03-06 17:30:00,55.11000061035156
2018-03-06 18:30:00,55.11000061035156
2018-03-06 19:30:00,55.54499816894531
2018-03-06 20:30:00,55.65999984741211
2018-03-07 14:30:00,55.36000061035156
2018-03-07 15:30:00,55.52000045776367
2018-03-07 16:30:00,55.150001525878906
2018-03-07 17:30:00,55.130001068115234
2018-03-07 18:30:00,55.29999923706055
2018-03-07 19:30:00,55.58000183105469
2018-03-07 20:30:00,55.54999923706055
2018-03-08 14:30:00,55.70000076293945
2018-03-08 15:30:00,56.310001373291016
2018-03-08 16:30:00,56.38999938964844
2018-03-08 17:30:00,56.45000076293945
2018-03-08 18:30:00,56.65999984741211
