Datetime,SBUX
2017-11-06 14:30:00,55.720001220703125
2017-11-06 15:30:00,56.029998779296875
2017-11-06 16:30:00,56.2666015625
2017-11-06 17:30:00,56.369998931884766
2017-11-06 18:30:00,56.40999984741211
2017-11-06 19:30:00,56.58000183105469
2017-11-06 20:30:00,56.56999969482422
2017-11-07 14:30:00,57.0
2017-11-07 15:30:00,56.905601501464844
2017-11-07 16:30:00,56.75
2017-11-07 17:30:00,56.97999954223633
2017-11-07 18:30:00,56.95000076293945
2017-11-07 19:30:00,57.16999816894531
2017-11-07 20:30:00,57.220001220703125
2017-11-08 14:30:00,57.314998626708984
2017-11-08 15:30:00,57.54679870605469
2017-11-08 16:30:00,57.60100173950195
2017-11-08 17:30:00,57.774898529052734
2017-11-08 18:30:00,57.81999969482422
2017-11-08 19:30:00,57.809898376464844
2017-11-08 20:30:00,58.0
2017-11-09 14:30:00,57.15999984741211
2017-11-09 15:30:00,56.90999984741211
2017-11-09 16:30:00,57.099998474121094
2017-11-09 17:30:00,57.2599983215332
2017-11-09 18:30:00,57.099998474121094
2017-11-09 19:30:00,57.2400016784668
2017-11-09 20:30:00,57.36000061035156
2017-11-10 14:30:00,56.61000061035156
2017-11-10 15:30:00,56.72999954223633
2017-11-10 16:30:00,56.86000061035156
2017-11-10 17:30:00,56.79499816894531
2017-11-10 18:30:00,56.904998779296875
2017-11-10 19:30:00,56.98500061035156
2017-11-10 20:30:00,57.04999923706055
2017-11-13 14:30:00,57.04999923706055
2017-11-13 15:30:00,57.095001220703125
2017-11-13 16:30:00,56.76499938964844
2017-11-13 17:30:00,57.05500030517578
2017-11-13 18:30:00,56.9900016784668
2017-11-13 19:30:00,56.70000076293945
2017-11-13 20:30:00,56.6349983215332
2017-11-14 14:30:00,56.72999954223633
2017-11-14 15:30:00,56.83000183105469
2017-11-14 16:30:00,56.93330001831055
2017-11-14 17:30:00,56.939998626708984
2017-11-14 18:30:00,56.8650016784668
2017-11-14 19:30:00,56.90999984741211
2017-11-14 20:30:00,56.93000030517578
2017-11-15 14:30:00,56.93000030517578
2017-11-15 15:30:00,57.029998779296875
2017-11-15 16:30:00,57.040000915527344
2017-11-15 17:30:00,57.02000045776367
2017-11-15 18:30:00,57.0099983215332
2017-11-15 19:30:00,56.904998779296875
2017-11-15 20:30:00,56.709999084472656
2017-11-16 14:30:00,57.02000045776367
2017-11-16 15:30:00,57.04499816894531
2017-11-16 16:30:00,57.13999938964844
2017-11-16 17:30:00,57.16999816894531
2017-11-16 18:30:00,57.25
2017-11-16 19:30:00,57.375
2017-11-16 20:30:00,57.25
2017-11-17 14:30:00,57.16999816894531
2017-11-17 15:30:00,56.849998474121094
2017-11-17 16:30:00,57.04999923706055
2017-11-17 17:30:00,57.12910079956055
2017-11-17 18:30:00,56.935001373291016
2017-11-17 19:30:00,56.88999938964844
2017-11-17 20:30:00,56.91999816894531
2017-11-20 14:30:00,56.939998626708984
2017-11-20 15:30:00,56.72999954223633
2017-11-20 16:30:00,56.790000915527344
2017-11-20 17:30:00,56.92499923706055
2017-11-20 18:30:00,56.90999984741211
2017-11-20 19:30:00,56.92499923706055
2017-11-20 20:30:00,56.810001373291016
2017-11-21 14:30:00,57.529998779296875
2017-11-21 15:30:00,57.255001068115234
2017-11-21 16:30:00,57.21500015258789
2017-11-21 17:30:00,57.209999084472656
2017-11-21 18:30:00,57.290000915527344
2017-11-21 19:30:00,57.24480056762695
2017-11-21 20:30:00,57.2599983215332
2017-11-22 14:30:00,56.90999984741211
2017-11-22 15:30:00,56.959999084472656
2017-11-22 16:30:00,57.029998779296875
2017-11-22 17:30:00,57.09000015258789
2017-11-22 18:30:00,57.10499954223633
2017-11-22 19:30:00,57.1150016784668
2017-11-22 20:30:00,57.1349983215332
2017-11-24 14:30:00,56.71929931640625
2017-11-24 15:30:00,56.88999938964844
2017-11-24 16:30:00,56.95000076293945
2017-11-24 18:00:00,56.7932014465332
2017-11-27 14:30:00,56.43000030517578
2017-11-27 15:30:00,56.0
2017-11-27 16:30:00,55.79899978637695
2017-11-27 17:30:00,56.130001068115234
2017-11-27 18:30:00,56.0
2017-11-27 19:30:00,55.93000030517578
2017-11-27 20:30:00,55.88999938964844
2017-11-28 14:30:00,56.25
2017-11-28 15:30:00,56.16999816894531
2017-11-28 16:30:00,56.21500015258789
2017-11-28 17:30:00,56.22999954223633
2017-11-28 18:30:00,56.27000045776367
2017-11-28 19:30:00,56.61000061035156
2017-11-28 20:30:00,56.65999984741211
2017-11-29 14:30:00,57.35499954223633
2017-11-29 15:30:00,57.189998626708984
2017-11-29 16:30:00,57.25
2017-11-29 17:30:00,57.36000061035156
2017-11-29 18:30:00,57.5
2017-11-29 19:30:00,57.599998474121094
2017-11-29 20:30:00,57.52000045776367
2017-11-30 14:30:00,57.54999923706055
2017-11-30 15:30:00,57.84000015258789
2017-11-30 16:30:00,57.904998779296875
2017-11-30 17:30:00,57.9900016784668
2017-11-30 18:30:00,57.79999923706055
2017-11-30 19:30:00,57.83000183105469
2017-11-30 20:30:00,57.810001373291016
2017-12-01 14:30:00,57.22999954223633
2017-12-01 15:30:00,56.59000015258789
2017-12-01 16:30:00,56.89500045776367
2017-12-01 17:30:00,57.130001068115234
2017-12-01 18:30:00,57.025001525878906
2017-12-01 19:30:00,57.224998474121094
2017-12-01 20:30:00,57.310001373291016
2017-12-04 14:30:00,58.869998931884766
2017-12-04 15:30:00,58.709999084472656
2017-12-04 16:30:00,58.96500015258789
2017-12-04 17:30:00,59.025001525878906
2017-12-04 18:30:00,58.970001220703125
2017-12-04 19:30:00,59.060001373291016
2017-12-04 20:30:00,58.7599983215332
2017-12-05 14:30:00,59.52000045776367
2017-12-05 15:30:00,59.599998474121094
2017-12-05 16:30:00,59.404998779296875
2017-12-05 17:30:00,59.59000015258789
2017-12-05 18:30:00,59.5099983215332
2017-12-05 19:30:00,59.45500183105469
2017-12-05 20:30:00,59.34000015258789
2017-12-06 14:30:00,59.560001373291016
2017-12-06 15:30:00,59.529998779296875
2017-12-06 16:30:00,59.52000045776367
2017-12-06 17:30:00,59.4900016784668
2017-12-06 18:30:00,59.3306999206543
2017-12-06 19:30:00,59.31999969482422
2017-12-06 20:30:00,59.290000915527344
2017-12-07 14:30:00,58.93000030517578
2017-12-07 15:30:00,59.099998474121094
2017-12-07 16:30:00,59.189998626708984
2017-12-07 17:30:00,59.18000030517578
2017-12-07 18:30:00,59.060001373291016
2017-12-07 19:30:00,59.185001373291016
2017-12-07 20:30:00,59.150001525878906
2017-12-08 14:30:00,58.310001373291016
2017-12-08 15:30:00,58.779998779296875
2017-12-08 16:30:00,58.75
2017-12-08 17:30:00,58.595001220703125
2017-12-08 18:30:00,58.470001220703125
2017-12-08 19:30:00,58.50709915161133
2017-12-08 20:30:00,58.619998931884766
2017-12-11 14:30:00,58.59000015258789
2017-12-11 15:30:00,58.40999984741211
2017-12-11 16:30:00,59.08000183105469
2017-12-11 17:30:00,59.13999938964844
2017-12-11 18:30:00,58.970001220703125
2017-12-11 19:30:00,59.13479995727539
2017-12-11 20:30:00,59.04999923706055
2017-12-12 14:30:00,58.95000076293945
2017-12-12 15:30:00,59.16999816894531
2017-12-12 16:30:00,59.150001525878906
2017-12-12 17:30:00,59.209999084472656
2017-12-12 18:30:00,59.209999084472656
2017-12-12 19:30:00,59.310001373291016
2017-12-12 20:30:00,59.279998779296875
2017-12-13 14:30:00,59.560001373291016
2017-12-13 15:30:00,59.84000015258789
2017-12-13 16:30:00,59.689998626708984
2017-12-13 17:30:00,59.540000915527344
2017-12-13 18:30:00,59.61000061035156
2017-12-13 19:30:00,59.65999984741211
2017-12-13 20:30:00,59.4900016784668
2017-12-14 14:30:00,59.66999816894531
2017-12-14 15:30:00,59.959999084472656
2017-12-14 16:30:00,59.8849983215332
2017-12-14 17:30:00,59.869998931884766
2017-12-14 18:30:00,59.720001220703125
2017-12-14 19:30:00,59.68000030517578
2017-12-14 20:30:00,59.7599983215332
2017-12-15 14:30:00,58.54499816894531
2017-12-15 15:30:00,58.60499954223633
2017-12-15 16:30:00,58.400001525878906
2017-12-15 17:30:00,58.560001373291016
2017-12-15 18:30:00,58.45500183105469
2017-12-15 19:30:00,58.459999084472656
2017-12-15 20:30:00,58.2400016784668
2017-12-18 14:30:00,58.349998474121094
2017-12-18 15:30:00,58.209999084472656
2017-12-18 16:30:00,58.130001068115234
2017-12-18 17:30:00,58.2599983215332
2017-12-18 18:30:00,58.22999954223633
2017-12-18 19:30:00,57.97999954223633
2017-12-18 20:30:00,58.04999923706055
2017-12-19 14:30:00,58.25
2017-12-19 15:30:00,58.09000015258789
2017-12-19 16:30:00,58.060001373291016
2017-12-19 17:30:00,58.095001220703125
2017-12-19 18:30:00,58.10499954223633
2017-12-19 19:30:00,58.13999938964844
2017-12-19 20:30:00,58.02000045776367
2017-12-20 14:30:00,58.10499954223633
2017-12-20 15:30:00,58.02989959716797
2017-12-20 16:30:00,57.90999984741211
2017-12-20 17:30:00,58.02000045776367
2017-12-20 18:30:00,57.939998626708984
2017-12-20 19:30:00,57.90999984741211
2017-12-20 20:30:00,57.72999954223633
2017-12-21 14:30:00,58.04999923706055
2017-12-21 15:30:00,57.880001068115234
2017-12-21 16:30:00,57.70500183105469
2017-12-21 17:30:00,57.785400390625
2017-12-21 18:30:00,57.66999816894531
2017-12-21 19:30:00,57.595001220703125
2017-12-21 20:30:00,57.56999969482422
2017-12-22 14:30:00,57.34000015258789
2017-12-22 15:30:00,57.34000015258789
2017-12-22 16:30:00,57.255001068115234
2017-12-22 17:30:00,57.279998779296875
2017-12-22 18:30:00,57.349998474121094
2017-12-22 19:30:00,57.30500030517578
2017-12-22 20:30:00,57.29999923706055
2017-12-26 14:30:00,57.310001373291016
2017-12-26 15:30:00,57.290000915527344
2017-12-26 16:30:00,57.13999938964844
2017-12-26 17:30:00,57.14500045776367
2017-12-26 18:30:00,57.119998931884766
2017-12-26 19:30:00,57.06999969482422
2017-12-26 20:30:00,57.13999938964844
2017-12-27 14:30:00,57.5099983215332
2017-12-27 15:30:00,57.5
2017-12-27 16:30:00,57.34000015258789
2017-12-27 17:30:00,57.27000045776367
2017-12-27 18:30:00,57.30500030517578
2017-12-27 19:30:00,57.2599983215332
2017-12-27 20:30:00,57.279998779296875
2017-12-28 14:30:00,57.7400016784668
2017-12-28 15:30:00,57.726898193359375
2017-12-28 16:30:00,57.880001068115234
2017-12-28 17:30:00,57.91999816894531
2017-12-28 18:30:00,57.90999984741211
2017-12-28 19:30:00,57.880001068115234
2017-12-28 20:30:00,57.810001373291016
2017-12-29 14:30:00,57.700199127197266
2017-12-29 15:30:00,57.63999938964844
2017-12-29 16:30:00,57.630001068115234
2017-12-29 17:30:00,57.5099983215332
2017-12-29 18:30:00,57.529998779296875
2017-12-29 19:30:00,57.650001525878906
2017-12-29 20:30:00,57.43000030517578
2018-01-02 14:30:00,58.119998931884766
2018-01-02 15:30:00,57.66999816894531
2018-01-02 16:30:00,57.630001068115234
2018-01-02 17:30:00,57.57500076293945
2018-01-02 18:30:00,57.56999969482422
2018-01-02 19:30:00,57.59000015258789
2018-01-02 20:30:00,57.630001068115234
2018-01-03 14:30:00,58.44219970703125
2018-01-03 15:30:00,58.64500045776367
2018-01-03 16:30:00,58.93000030517578
2018-01-03 17:30:00,58.790000915527344
2018-01-03 18:30:00,58.779998779296875
2018-01-03 19:30:00,58.67499923706055
2018-01-03 20:30:00,58.689998626708984
2018-01-04 14:30:00,59.11000061035156
2018-01-04 15:30:00,58.78519821166992
2018-01-04 16:30:00,58.939998626708984
2018-01-04 17:30:00,59.0093994140625
2018-01-04 18:30:00,58.974998474121094
2018-01-04 19:30:00,59.029998779296875
2018-01-04 20:30:00,58.93000030517578
2018-01-05 14:30:00,59.209999084472656
2018-01-05 15:30:00,59.33000183105469
2018-01-05 16:30:00,59.375
2018-01-05 17:30:00,59.369998931884766
2018-01-05 18:30:00,59.5099983215332
2018-01-05 19:30:00,59.400001525878906
2018-01-05 20:30:00,59.56999969482422
2018-01-08 14:30:00,58.86000061035156
2018-01-08 15:30:00,58.959999084472656
2018-01-08 16:30:00,58.93000030517578
2018-01-08 17:30:00,59.01539993286133
2018-01-08 18:30:00,59.099998474121094
2018-01-08 19:30:00,59.34280014038086
2018-01-08 20:30:00,59.29999923706055
2018-01-09 14:30:00,59.279998779296875
2018-01-09 15:30:00,59.22999954223633
2018-01-09 16:30:00,59.089900970458984
2018-01-09 17:30:00,59.290000915527344
2018-01-09 18:30:00,59.21500015258789
2018-01-09 19:30:00,59.15999984741211
2018-01-09 20:30:00,59.18000030517578
2018-01-10 14:30:00,59.48899841308594
2018-01-10 15:30:00,59.72999954223633
2018-01-10 16:30:00,59.88999938964844
2018-01-10 17:30:00,60.04499816894531
2018-01-10 18:30:00,59.906898498535156
2018-01-10 19:30:00,59.970001220703125
2018-01-10 20:30:00,59.81999969482422
2018-01-11 14:30:00,59.529998779296875
2018-01-11 15:30:00,59.56999969482422
2018-01-11 16:30:00,59.64500045776367
2018-01-11 17:30:00,59.709999084472656
2018-01-11 18:30:00,59.6510009765625
2018-01-11 19:30:00,59.803001403808594
2018-01-11 20:30:00,60.0
2018-01-12 14:30:00,60.130001068115234
2018-01-12 15:30:00,60.34000015258789
2018-01-12 16:30:00,60.31990051269531
2018-01-12 17:30:00,60.334999084472656
2018-01-12 18:30:00,60.40999984741211
2018-01-12 19:30:00,60.380001068115234
2018-01-12 20:30:00,60.400001525878906
2018-01-16 14:30:00,60.865501403808594
2018-01-16 15:30:00,60.81829833984375
2018-01-16 16:30:00,60.79999923706055
2018-01-16 17:30:00,60.73429870605469
2018-01-16 18:30:00,60.439998626708984
2018-01-16 19:30:00,60.63999938964844
2018-01-16 20:30:00,60.58000183105469
2018-01-17 14:30:00,61.150001525878906
2018-01-17 15:30:00,60.93000030517578
2018-01-17 16:30:00,60.73500061035156
2018-01-17 17:30:00,60.709999084472656
2018-01-17 18:30:00,60.93000030517578
2018-01-17 19:30:00,60.774200439453125
2018-01-17 20:30:00,60.63999938964844
2018-01-18 14:30:00,60.869998931884766
2018-01-18 15:30:00,61.28499984741211
2018-01-18 16:30:00,61.36009979248047
2018-01-18 17:30:00,61.244998931884766
2018-01-18 18:30:00,61.2599983215332
2018-01-18 19:30:00,61.119998931884766
2018-01-18 20:30:00,61.11000061035156
2018-01-19 14:30:00,61.189998626708984
2018-01-19 15:30:00,61.15999984741211
2018-01-19 16:30:00,61.27000045776367
2018-01-19 17:30:00,61.15999984741211
2018-01-19 18:30:00,61.400001525878906
2018-01-19 19:30:00,61.369998931884766
2018-01-19 20:30:00,61.189998626708984
2018-01-22 14:30:00,61.029998779296875
2018-01-22 15:30:00,61.11479949951172
2018-01-22 16:30:00,61.189998626708984
2018-01-22 17:30:00,61.08000183105469
2018-01-22 18:30:00,61.27000045776367
2018-01-22 19:30:00,61.279998779296875
2018-01-22 20:30:00,61.41999816894531
2018-01-23 14:30:00,61.66999816894531
2018-01-23 15:30:00,61.71500015258789
2018-01-23 16:30:00,61.689998626708984
2018-01-23 17:30:00,61.689998626708984
2018-01-23 18:30:00,61.75
2018-01-23 19:30:00,61.79499816894531
2018-01-23 20:30:00,61.689998626708984
2018-01-24 14:30:00,61.86000061035156
2018-01-24 15:30:00,61.040000915527344
2018-01-24 16:30:00,60.63999938964844
2018-01-24 17:30:00,60.5
2018-01-24 18:30:00,60.779998779296875
2018-01-24 19:30:00,60.650001525878906
2018-01-24 20:30:00,60.82500076293945
2018-01-25 14:30:00,60.52000045776367
2018-01-25 15:30:00,60.560001373291016
2018-01-25 16:30:00,60.809898376464844
2018-01-25 17:30:00,60.70000076293945
2018-01-25 18:30:00,60.779998779296875
2018-01-25 19:30:00,60.630001068115234
2018-01-25 20:30:00,60.560001373291016
2018-01-26 14:30:00,57.7599983215332
2018-01-26 15:30:00,57.599998474121094
2018-01-26 16:30:00,57.03499984741211
2018-01-26 17:30:00,56.55550003051758
2018-01-26 18:30:00,57.58000183105469
2018-01-26 19:30:00,57.65999984741211
2018-01-26 20:30:00,57.95000076293945
2018-01-29 14:30:00,57.43000030517578
2018-01-29 15:30:00,57.29999923706055
2018-01-29 16:30:00,57.4546012878418
2018-01-29 17:30:00,57.165000915527344
2018-01-29 18:30:00,57.15999984741211
2018-01-29 19:30:00,57.02000045776367
2018-01-29 20:30:00,56.9900016784668
2018-01-30 14:30:00,57.459999084472656
2018-01-30 15:30:00,57.189998626708984
2018-01-30 16:30:00,57.099998474121094
2018-01-30 17:30:00,57.09000015258789
2018-01-30 18:30:00,57.189998626708984
2018-01-30 19:30:00,57.19499969482422
2018-01-30 20:30:00,57.20000076293945
2018-01-31 14:30:00,56.94499969482422
2018-01-31 15:30:00,57.13999938964844
2018-01-31 16:30:00,57.13999938964844
2018-01-31 17:30:00,57.130001068115234
2018-01-31 18:30:00,57.13999938964844
2018-01-31 19:30:00,56.88999938964844
2018-01-31 20:30:00,56.81999969482422
2018-02-01 14:30:00,56.209999084472656
2018-02-01 15:30:00,55.97999954223633
2018-02-01 16:30:00,56.150001525878906
2018-02-01 17:30:00,56.13999938964844
2018-02-01 18:30:00,56.0
2018-02-01 19:30:00,56.27000045776367
2018-02-01 20:30:00,56.0
2018-02-02 14:30:00,55.95669937133789
2018-02-02 15:30:00,55.86000061035156
2018-02-02 16:30:00,56.02000045776367
2018-02-02 17:30:00,55.900001525878906
2018-02-02 18:30:00,55.83000183105469
2018-02-02 19:30:00,55.80500030517578
2018-02-02 20:30:00,55.77000045776367
2018-02-05 14:30:00,56.154998779296875
2018-02-05 15:30:00,56.09000015258789
2018-02-05 16:30:00,55.779998779296875
2018-02-05 17:30:00,55.650001525878906
2018-02-05 18:30:00,55.54999923706055
2018-02-05 19:30:00,55.189998626708984
2018-02-05 20:30:00,54.66999816894531
2018-02-06 14:30:00,55.369998931884766
2018-02-06 15:30:00,54.599998474121094
2018-02-06 16:30:00,55.220001220703125
2018-02-06 17:30:00,54.86000061035156
2018-02-06 18:30:00,54.654998779296875
2018-02-06 19:30:00,55.470001220703125
2018-02-06 20:30:00,55.619998931884766
2018-02-07 14:30:00,55.189998626708984
2018-02-07 15:30:00,55.0099983215332
2018-02-07 16:30:00,55.005001068115234
2018-02-07 17:30:00,54.689998626708984
2018-02-07 18:30:00,54.845001220703125
2018-02-07 19:30:00,54.859901428222656
2018-02-07 20:30:00,54.45000076293945
2018-02-08 14:30:00,54.529998779296875
2018-02-08 15:30:00,54.34000015258789
2018-02-08 16:30:00,54.2599983215332
2018-02-08 17:30:00,54.290000915527344
2018-02-08 18:30:00,54.66999816894531
2018-02-08 19:30:00,54.540000915527344
2018-02-08 20:30:00,53.77000045776367
2018-02-09 14:30:00,54.79999923706055
2018-02-09 15:30:00,54.56999969482422
2018-02-09 16:30:00,54.02000045776367
2018-02-09 17:30:00,53.7599983215332
2018-02-09 18:30:00,54.41999816894531
2018-02-09 19:30:00,54.45970153808594
2018-02-09 20:30:00,54.58000183105469
2018-02-12 14:30:00,54.66999816894531
2018-02-12 15:30:00,55.13999938964844
2018-02-12 16:30:00,55.599998474121094
2018-02-12 17:30:00,55.36000061035156
2018-02-12 18:30:00,55.40999984741211
2018-02-12 19:30:00,55.6150016784668
2018-02-12 20:30:00,55.380001068115234
2018-02-13 14:30:00,55.130001068115234
2018-02-13 15:30:00,55.29999923706055
2018-02-13 16:30:00,55.30500030517578
2018-02-13 17:30:00,55.529998779296875
2018-02-13 18:30:00,55.599998474121094
2018-02-13 19:30:00,55.63999938964844
2018-02-13 20:30:00,55.68000030517578
2018-02-14 14:30:00,55.79999923706055
2018-02-14 15:30:00,55.90999984741211
2018-02-14 16:30:00,56.07500076293945
2018-02-14 17:30:00,56.45500183105469
2018-02-14 18:30:00,56.529998779296875
2018-02-14 19:30:00,56.2400016784668
2018-02-14 20:30:00,55.9900016784668
2018-02-15 14:30:00,56.18000030517578
2018-02-15 15:30:00,56.04999923706055
2018-02-15 16:30:00,56.11000061035156
2018-02-15 17:30:00,56.38999938964844
2018-02-15 18:30:00,56.556400299072266
2018-02-15 19:30:00,56.560001373291016
2018-02-15 20:30:00,56.59000015258789
2018-02-16 14:30:00,56.67499923706055
2018-02-16 15:30:00,56.67430114746094
2018-02-16 16:30:00,56.81999969482422
2018-02-16 17:30:00,56.66999816894531
2018-02-16 18:30:00,56.43000030517578
2018-02-16 19:30:00,56.470001220703125
2018-02-16 20:30:00,56.470001220703125
2018-02-20 14:30:00,56.11000061035156
2018-02-20 15:30:00,56.1510009765625
2018-02-20 16:30:00,56.375
2018-02-20 17:30:00,56.16999816894531
2018-02-20 18:30:00,56.0
2018-02-20 19:30:00,56.010101318359375
2018-02-20 20:30:00,55.970001220703125
2018-02-21 14:30:00,55.93000030517578
2018-02-21 15:30:00,56.09000015258789
2018-02-21 16:30:00,56.084999084472656
2018-02-21 17:30:00,56.439998626708984
2018-02-21 18:30:00,56.63999938964844
2018-02-21 19:30:00,56.41999816894531
2018-02-21 20:30:00,56.11000061035156
2018-02-22 14:30:00,55.72990036010742
2018-02-22 15:30:00,55.790000915527344
2018-02-22 16:30:00,55.709999084472656
2018-02-22 17:30:00,55.470001220703125
2018-02-22 18:30:00,55.630001068115234
2018-02-22 19:30:00,55.43000030517578
2018-02-22 20:30:00,55.38999938964844
2018-02-23 14:30:00,55.0099983215332
2018-02-23 15:30:00,55.459999084472656
2018-02-23 16:30:00,55.66999816894531
2018-02-23 17:30:00,55.86009979248047
2018-02-23 18:30:00,56.029998779296875
2018-02-23 19:30:00,56.105201721191406
2018-02-23 20:30:00,56.13999938964844
2018-02-26 14:30:00,56.689998626708984
2018-02-26 15:30:00,56.7400016784668
2018-02-26 16:30:00,56.90999984741211
2018-02-26 17:30:00,57.27000045776367
2018-02-26 18:30:00,57.10900115966797
2018-02-26 19:30:00,57.310001373291016
2018-02-26 20:30:00,57.16999816894531
2018-02-27 14:30:00,57.279998779296875
2018-02-27 15:30:00,56.77000045776367
2018-02-27 16:30:00,56.82440185546875
2018-02-27 17:30:00,56.88999938964844
2018-02-27 18:30:00,56.869998931884766
2018-02-27 19:30:00,56.79499816894531
2018-02-27 20:30:00,56.56999969482422
2018-02-28 14:30:00,57.67499923706055
2018-02-28 15:30:00,57.619998931884766
2018-02-28 16:30:00,57.650001525878906
2018-02-28 17:30:00,57.849998474121094
2018-02-28 18:30:00,57.79560089111328
2018-02-28 19:30:00,57.53630065917969
2018-02-28 20:30:00,57.099998474121094
2018-03-01 14:30:00,57.226600646972656
2018-03-01 15:30:00,56.95000076293945
2018-03-01 16:30:00,56.880001068115234
2018-03-01 17:30:00,56.439998626708984
2018-03-01 18:30:00,56.02000045776367
2018-03-01 19:30:00,56.0099983215332
2018-03-01 20:30:00,56.15999984741211
2018-03-02 14:30:00,56.59000015258789
2018-03-02 15:30:00,56.959999084472656
2018-03-02 16:30:00,57.06999969482422
2018-03-02 17:30:00,56.84000015258789
2018-03-02 18:30:00,56.83000183105469
2018-03-02 19:30:00,56.81999969482422
2018-03-02 20:30:00,56.93000030517578
2018-03-05 14:30:00,57.0265007019043
2018-03-05 15:30:00,57.34000015258789
2018-03-05 16:30:00,57.27000045776367
2018-03-05 17:30:00,57.290000915527344
2018-03-05 18:30:00,57.20000076293945
2018-03-05 19:30:00,57.119998931884766
2018-03-05 20:30:00,56.97999954223633
2018-03-06 14:30:00,56.93000030517578
2018-03-06 15:30:00,56.625
2018-03-06 16:30:00,56.75
2018-03-06 17:30:00,56.86309814453125
2018-03-06 18:30:00,56.880001068115234
2018-03-06 19:30:00,57.0
2018-03-06 20:30:00,57.029998779296875
2018-03-07 14:30:00,56.959999084472656
2018-03-07 15:30:00,56.9900016784668
2018-03-07 16:30:00,56.83000183105469
2018-03-07 17:30:00,57.09000015258789
2018-03-07 18:30:00,57.0099983215332
2018-03-07 19:30:00,57.04999923706055
2018-03-07 20:30:00,57.029998779296875
2018-03-08 14:30:00,57.540000915527344
2018-03-08 15:30:00,57.77000045776367
2018-03-08 16:30:00,57.529998779296875
2018-03-08 17:30:00,57.386600494384766
